,l,n,Cab,Car,Cbrown,Cw,Canth,prot,Cbc
773,1172,1.4102,0,0,0,1.223,0,0,2.68222
774,1173,1.4101,0,0,0,1.232,0,0,2.68222
775,1174,1.41,0,0,0,1.234,0,0,2.68222
776,1175,1.4099,0,0,0,1.232,0,0,2.68222
777,1176,1.4098,0,0,0,1.229,0,0,2.68222
778,1177,1.4097,0,0,0,1.23,0,0,2.68222
779,1178,1.4096,0,0,0,1.233,0,0,2.68222
780,1179,1.4095,0,0,0,1.236,0,0,2.68222
781,1180,1.4094,0,0,0,1.239,0,0,2.68222
782,1181,1.4093,0,0,0,1.241,0,0,2.68222
783,1182,1.4092,0,0,0,1.244,0,0,2.68222
784,1183,1.409,0,0,0,1.248,0,0,2.68222
785,1184,1.4089,0,0,0,1.252,0,0,2.68222
786,1185,1.4088,0,0,0,1.256,0,0,2.68222
787,1186,1.4087,0,0,0,1.258,0,0,2.68222
788,1187,1.4086,0,0,0,1.26,0,0,2.68222
789,1188,1.4085,0,0,0,1.262,0,0,2.68222
790,1189,1.4084,0,0,0,1.265,0,0,2.68222
791,1190,1.4083,0,0,0,1.267,0,0,2.68222
792,1191,1.4082,0,0,0,1.27,0,0,2.68222
793,1192,1.4081,0,0,0,1.272,0,0,2.68222
794,1193,1.408,0,0,0,1.275,0,0,2.68222
795,1194,1.4079,0,0,0,1.277,0,0,2.68222
796,1195,1.4078,0,0,0,1.28,0,0,2.68214
797,1196,1.4077,0,0,0,1.282,0,0,2.68212
798,1197,1.4076,0,0,0,1.283,0,0,2.68209
799,1198,1.4075,0,0,0,1.283,0,0,2.68208
800,1199,1.4074,0,0,0,1.279,0,0,2.68208
801,1200,1.4073,0,0,0,1.272,0,0,2.68226
802,1201,1.4072,0,0,0,1.266,0,0,2.68256
803,1202,1.4071,0,0,0,1.267,0,0,2.68306
804,1203,1.407,0,0,0,1.271,0,0,2.6838
805,1204,1.4069,0,0,0,1.273,0,0,2.68474
806,1205,1.4068,0,0,0,1.271,0,0,2.68603
807,1206,1.4067,0,0,0,1.265,0,0,2.68759
808,1207,1.4066,0,0,0,1.26,0,0,2.68942
809,1208,1.4065,0,0,0,1.258,0,0,2.69144
810,1209,1.4064,0,0,0,1.258,0,0,2.69378
811,1210,1.4063,0,0,0,1.257,0,0,2.69642
812,1211,1.4062,0,0,0,1.252,0,0,2.69925
813,1212,1.4061,0,0,0,1.247,0,0,2.70236
814,1213,1.406,0,0,0,1.243,0,0,2.70573
815,1214,1.4059,0,0,0,1.243,0,0,2.70945
816,1215,1.4058,0,0,0,1.243,0,0,2.71338
817,1216,1.4057,0,0,0,1.24,0,0,2.71746
818,1217,1.4056,0,0,0,1.233,0,0,2.72173
819,1218,1.4054,0,0,0,1.224,0,0,2.72616
820,1219,1.4053,0,0,0,1.216,0,0,2.73087
821,1220,1.4052,0,0,0,1.214,0,0,2.73571
822,1221,1.4051,0,0,0,1.214,0,0,2.74074
823,1222,1.405,0,0,0,1.213,0,0,2.74591
824,1223,1.4049,0,0,0,1.21,0,0,2.75124
825,1224,1.4048,0,0,0,1.205,0,0,2.75674
826,1225,1.4047,0,0,0,1.2,0,0,2.76236
827,1226,1.4046,0,0,0,1.199,0,0,2.76815
828,1227,1.4045,0,0,0,1.198,0,0,2.77411
829,1228,1.4044,0,0,0,1.197,0,0,2.78031
830,1229,1.4043,0,0,0,1.194,0,0,2.7865
831,1230,1.4042,0,0,0,1.189,0,0,2.79277
832,1231,1.4041,0,0,0,1.184,0,0,2.79922
833,1232,1.404,0,0,0,1.18,0,0,2.80584
834,1233,1.4038,0,0,0,1.176,0,0,2.81262
835,1234,1.4037,0,0,0,1.171,0,0,2.81944
836,1235,1.4036,0,0,0,1.166,0,0,2.82642
837,1236,1.4035,0,0,0,1.161,0,0,2.8335
838,1237,1.4034,0,0,0,1.158,0,0,2.84054
839,1238,1.4033,0,0,0,1.157,0,0,2.84776
840,1239,1.4032,0,0,0,1.157,0,0,2.85491
841,1240,1.4031,0,0,0,1.155,0,0,2.86221
842,1241,1.403,0,0,0,1.152,0,0,2.86953
843,1242,1.4029,0,0,0,1.148,0,0,2.877
844,1243,1.4028,0,0,0,1.142,0,0,2.88433
845,1244,1.4027,0,0,0,1.138,0,0,2.89187
846,1245,1.4026,0,0,0,1.133,0,0,2.89939
847,1246,1.4025,0,0,0,1.13,0,0,2.90699
848,1247,1.4024,0,0,0,1.126,0,0,2.91454
849,1248,1.4023,0,0,0,1.123,0,0,2.92211
850,1249,1.4022,0,0,0,1.12,0,0,2.92971
851,1250,1.4021,0,0,0,1.116,0,0,2.93735
852,1251,1.402,0,0,0,1.111,0,0,2.94495
853,1252,1.4019,0,0,0,1.107,0,0,2.95253
854,1253,1.4017,0,0,0,1.103,0,0,2.96007
855,1254,1.4016,0,0,0,1.101,0,0,2.96768
856,1255,1.4015,0,0,0,1.101,0,0,2.9752
857,1256,1.4014,0,0,0,1.101,0,0,2.98273
858,1257,1.4013,0,0,0,1.101,0,0,2.99015
859,1258,1.4012,0,0,0,1.1,0,0,2.99755
860,1259,1.4011,0,0,0,1.098,0,0,3.00481
861,1260,1.401,0,0,0,1.094,0,0,3.01206
862,1261,1.4009,0,0,0,1.089,0,0,3.01917
863,1262,1.4008,0,0,0,1.085,0,0,3.02637
864,1263,1.4007,0,0,0,1.084,0,0,3.03339
865,1264,1.4006,0,0,0,1.083,0,0,3.04047
866,1265,1.4005,0,0,0,1.083,0,0,3.04746
867,1266,1.4004,0,0,0,1.082,0,0,3.05429
868,1267,1.4003,0,0,0,1.081,0,0,3.06109
869,1268,1.4001,0,0,0,1.08,0,0,3.06775
870,1269,1.4,0,0,0,1.079,0,0,3.07425
871,1270,1.3999,0,0,0,1.08,0,0,3.08058
872,1271,1.3998,0,0,0,1.083,0,0,3.08683
873,1272,1.3997,0,0,0,1.087,0,0,3.09296
874,1273,1.3996,0,0,0,1.093,0,0,3.09891
875,1274,1.3995,0,0,0,1.099,0,0,3.1047
876,1275,1.3994,0,0,0,1.104,0,0,3.11033
877,1276,1.3993,0,0,0,1.107,0,0,3.11582
878,1277,1.3992,0,0,0,1.109,0,0,3.12115
879,1278,1.3991,0,0,0,1.111,0,0,3.12641
880,1279,1.399,0,0,0,1.115,0,0,3.13137
881,1280,1.3989,0,0,0,1.121,0,0,3.13623
882,1281,1.3988,0,0,0,1.129,0,0,3.14082
883,1282,1.3987,0,0,0,1.137,0,0,3.14516
884,1283,1.3985,0,0,0,1.147,0,0,3.14935
885,1284,1.3984,0,0,0,1.156,0,0,3.15339
886,1285,1.3983,0,0,0,1.164,0,0,3.15728
887,1286,1.3982,0,0,0,1.17,0,0,3.16099
888,1287,1.3981,0,0,0,1.175,0,0,3.16437
889,1288,1.398,0,0,0,1.181,0,0,3.16752
890,1289,1.3979,0,0,0,1.188,0,0,3.1704
891,1290,1.3978,0,0,0,1.196,0,0,3.17311
892,1291,1.3977,0,0,0,1.206,0,0,3.17554
893,1292,1.3976,0,0,0,1.216,0,0,3.17768
894,1293,1.3975,0,0,0,1.227,0,0,3.18031
895,1294,1.3974,0,0,0,1.239,0,0,3.18084
896,1295,1.3973,0,0,0,1.252,0,0,3.18206
897,1296,1.3972,0,0,0,1.267,0,0,3.1836
898,1297,1.3971,0,0,0,1.283,0,0,3.18478
899,1298,1.397,0,0,0,1.297,0,0,3.18577
900,1299,1.3969,0,0,0,1.31,0,0,3.18438
901,1300,1.3968,0,0,0,1.323,0,0,3.18255
902,1301,1.3967,0,0,0,1.336,0,0,3.17911
903,1302,1.3966,0,0,0,1.351,0,0,3.17436
904,1303,1.3965,0,0,0,1.37,0,0,3.16877
905,1304,1.3964,0,0,0,1.392,0,0,3.16275
906,1305,1.3963,0,0,0,1.416,0,0,3.15591
907,1306,1.3962,0,0,0,1.44,0,0,3.14865
908,1307,1.3961,0,0,0,1.465,0,0,3.14238
909,1308,1.396,0,0,0,1.489,0,0,3.1349
910,1309,1.3959,0,0,0,1.511,0,0,3.13039
911,1310,1.3958,0,0,0,1.532,0,0,3.1264
912,1311,1.3957,0,0,0,1.555,0,0,3.12274
913,1312,1.3956,0,0,0,1.58,0,0,3.12013
914,1313,1.3955,0,0,0,1.61,0,0,3.11657
915,1314,1.3954,0,0,0,1.642,0,0,3.11619
916,1315,1.3953,0,0,0,1.672,0,0,3.11564
917,1316,1.3952,0,0,0,1.701,0,0,3.11512
918,1317,1.3951,0,0,0,1.728,0,0,3.11565
919,1318,1.3949,0,0,0,1.758,0,0,3.11842
920,1319,1.3948,0,0,0,1.791,0,0,3.1204
921,1320,1.3947,0,0,0,1.831,0,0,3.12085
922,1321,1.3946,0,0,0,1.872,0,0,3.12123
923,1322,1.3945,0,0,0,1.911,0,0,3.1203
924,1323,1.3944,0,0,0,1.943,0,0,3.12022
925,1324,1.3943,0,0,0,1.974,0,0,3.11915
926,1325,1.3942,0,0,0,2.007,0,0,3.1169
927,1326,1.3941,0,0,0,2.047,0,0,3.11441
928,1327,1.394,0,0,0,2.098,0,0,3.11083
929,1328,1.3939,0,0,0,2.153,0,0,3.10923
930,1329,1.3938,0,0,0,2.203,0,0,3.10835
931,1330,1.3937,0,0,0,2.243,0,0,3.10759
932,1331,1.3936,0,0,0,2.277,0,0,3.10864
933,1332,1.3935,0,0,0,2.312,0,0,3.11253
934,1333,1.3934,0,0,0,2.357,0,0,3.11742
935,1334,1.3933,0,0,0,2.415,0,0,3.12236
936,1335,1.3932,0,0,0,2.479,0,0,3.12811
937,1336,1.3931,0,0,0,2.54,0,0,3.1366
938,1337,1.393,0,0,0,2.59,0,0,3.14671
939,1338,1.3929,0,0,0,2.631,0,0,3.156
940,1339,1.3928,0,0,0,2.666,0,0,3.16446
941,1340,1.3927,0,0,0,2.701,0,0,3.17295
942,1341,1.3926,0,0,0,2.738,0,0,3.18061
943,1342,1.3925,0,0,0,2.78,0,0,3.19037
944,1343,1.3924,0,0,0,2.829,0,0,3.20061
945,1344,1.3923,0,0,0,2.889,0,0,3.2124
946,1345,1.3922,0,0,0,2.96,0,0,3.22656
947,1346,1.3921,0,0,0,3.033,0,0,3.24397
948,1347,1.392,0,0,0,3.097,0,0,3.2641
949,1348,1.3919,0,0,0,3.146,0,0,3.28504
950,1349,1.3918,0,0,0,3.181,0,0,3.30768
951,1350,1.3917,0,0,0,3.226,0,0,3.33283
952,1351,1.3916,0,0,0,3.267,0,0,3.35784
953,1352,1.3915,0,0,0,3.319,0,0,3.38543
954,1353,1.3914,0,0,0,3.363,0,0,3.4131
955,1354,1.3913,0,0,0,3.412,0,0,3.43399
956,1355,1.3912,0,0,0,3.449,0,0,3.44358
957,1356,1.3911,0,0,0,3.504,0,0,3.44515
958,1357,1.391,0,0,0,3.544,0,0,3.43996
959,1358,1.3909,0,0,0,3.6,0,0,3.43098
960,1359,1.3908,0,0,0,3.648,0,0,3.41754
961,1360,1.3907,0,0,0,3.701,0,0,3.40379
962,1361,1.3906,0,0,0,3.752,0,0,3.38959
963,1362,1.3905,0,0,0,3.802,0,0,3.37483
964,1363,1.3904,0,0,0,3.871,0,0,3.36136
965,1364,1.3903,0,0,0,3.927,0,0,3.35152
966,1365,1.3902,0,0,0,3.985,0,0,3.34874
967,1366,1.3901,0,0,0,4.064,0,0,3.35642
968,1367,1.39,0,0,0,4.125,0,0,3.37167
969,1368,1.3899,0,0,0,4.216,0,0,3.38799
970,1369,1.3898,0,0,0,4.302,0,0,3.40826
971,1370,1.3897,0,0,0,4.389,0,0,3.43625
972,1371,1.3896,0,0,0,4.504,0,0,3.47223
973,1372,1.3895,0,0,0,4.63,0,0,3.51342
974,1373,1.3893,0,0,0,4.737,0,0,3.55593
975,1374,1.3892,0,0,0,4.904,0,0,3.59139
976,1375,1.3891,0,0,0,5.092,0,0,3.61235
977,1376,1.389,0,0,0,5.26,0,0,3.61467
978,1377,1.3889,0,0,0,5.479,0,0,3.60089
979,1378,1.3888,0,0,0,5.72,0,0,3.57463
980,1379,1.3887,0,0,0,6.006,0,0,3.54008
981,1380,1.3886,0,0,0,6.242,0,0,3.50632
982,1381,1.3885,0,0,0,6.58,0,0,3.47782
983,1382,1.3884,0,0,0,6.927,0,0,3.45596
984,1383,1.3883,0,0,0,7.313,0,0,3.44703
985,1384,1.3882,0,0,0,7.633,0,0,3.45359
986,1385,1.3881,0,0,0,8.089,0,0,3.47371
987,1386,1.388,0,0,0,8.545,0,0,3.50353
988,1387,1.3879,0,0,0,9.03,0,0,3.53567
989,1388,1.3877,0,0,0,9.591,0,0,3.56422
990,1389,1.3876,0,0,0,10.02,0,0,3.58623
991,1390,1.3875,0,0,0,10.63,0,0,3.59882
992,1391,1.3874,0,0,0,11.22,0,0,3.60476
993,1392,1.3873,0,0,0,11.84,0,0,3.60295
994,1393,1.3872,0,0,0,12.45,0,0,3.59709
995,1394,1.3871,0,0,0,13.16,0,0,3.59219
996,1395,1.387,0,0,0,13.69,0,0,3.58766
997,1396,1.3869,0,0,0,14.34,0,0,3.58432
998,1397,1.3868,0,0,0,15.09,0,0,3.58409
999,1398,1.3867,0,0,0,15.78,0,0,3.58749
1000,1399,1.3866,0,0,0,16.46,0,0,3.5925
1001,1400,1.3865,0,0,0,17.14,0,0,3.59995
1002,1401,1.3864,0,0,0,17.81,0,0,3.60927
1003,1402,1.3863,0,0,0,18.54,0,0,3.62205
1004,1403,1.3861,0,0,0,19.19,0,0,3.63611
1005,1404,1.386,0,0,0,19.8,0,0,3.6519
1006,1405,1.3859,0,0,0,20.29,0,0,3.67072
1007,1406,1.3858,0,0,0,20.89,0,0,3.69205
1008,1407,1.3857,0,0,0,21.46,0,0,3.71898
1009,1408,1.3855,0,0,0,22.02,0,0,3.75156
1010,1409,1.3854,0,0,0,22.6,0,0,3.79046
1011,1410,1.3853,0,0,0,23.13,0,0,3.83718
1012,1411,1.3852,0,0,0,23.6,0,0,3.89073
1013,1412,1.3851,0,0,0,24.07,0,0,3.9537
1014,1413,1.3849,0,0,0,24.5,0,0,4.02191
1015,1414,1.3848,0,0,0,24.93,0,0,4.09514
1016,1415,1.3847,0,0,0,25.33,0,0,4.17292
1017,1416,1.3846,0,0,0,25.71,0,0,4.25534
1018,1417,1.3845,0,0,0,26.06,0,0,4.34143
1019,1418,1.3843,0,0,0,26.41,0,0,4.42901
1020,1419,1.3842,0,0,0,26.73,0,0,4.51783
1021,1420,1.3841,0,0,0,27.01,0,0,4.60753
1022,1421,1.384,0,0,0,27.29,0,0,4.69802
1023,1422,1.3839,0,0,0,27.56,0,0,4.78835
1024,1423,1.3837,0,0,0,27.82,0,0,4.87956
1025,1424,1.3836,0,0,0,28.06,0,0,4.97148
1026,1425,1.3835,0,0,0,28.35,0,0,5.06143
1027,1426,1.3834,0,0,0,28.56,0,0,5.1518
1028,1427,1.3833,0,0,0,28.75,0,0,5.23798
1029,1428,1.3831,0,0,0,28.92,0,0,5.31983
1030,1429,1.383,0,0,0,29.08,0,0,5.39867
1031,1430,1.3829,0,0,0,29.26,0,0,5.47495
1032,1431,1.3828,0,0,0,29.4,0,0,5.54635
1033,1432,1.3826,0,0,0,29.56,0,0,5.61258
1034,1433,1.3825,0,0,0,29.66,0,7.65E-05,5.67659
1035,1434,1.3823,0,0,0,29.82,0,0.000168735,5.73732
1036,1435,1.3822,0,0,0,29.93,0,0.000242311,5.79577
1037,1436,1.3821,0,0,0,30.03,0,0.000303526,5.85297
1038,1437,1.382,0,0,0,30.14,0,0.000358637,5.90851
1039,1438,1.3818,0,0,0,30.23,0,0.000413905,5.96114
1040,1439,1.3817,0,0,0,30.29,0,0.000475589,6.00958
1041,1440,1.3816,0,0,0,30.36,0,0.000549947,6.05498
1042,1441,1.3815,0,0,0,30.42,0,0.00064324,6.09714
1043,1442,1.3813,0,0,0,30.46,0,0.000761726,6.13417
1044,1443,1.3812,0,0,0,30.49,0,0.000911665,6.1685
1045,1444,1.381,0,0,0,30.52,0,0.00109932,6.19815
1046,1445,1.3809,0,0,0,30.53,0,0.00133094,6.22266
1047,1446,1.3808,0,0,0,30.55,0,0.0015855,6.24269
1048,1447,1.3807,0,0,0,30.56,0,0.00187565,6.26166
1049,1448,1.3805,0,0,0,30.56,0,0.00220629,6.27819
1050,1449,1.3804,0,0,0,30.55,0,0.0025831,6.29608
1051,1450,1.3803,0,0,0,30.54,0,0.00301269,6.31569
1052,1451,1.3802,0,0,0,30.51,0,0.00350269,6.33534
1053,1452,1.38,0,0,0,30.49,0,0.00406198,6.35304
1054,1453,1.3799,0,0,0,30.45,0,0.00470084,6.36763
1055,1454,1.3797,0,0,0,30.41,0,0.0054312,6.38151
1056,1455,1.3796,0,0,0,30.35,0,0.00626689,6.39723
1057,1456,1.3794,0,0,0,30.29,0,0.00726769,6.41164
1058,1457,1.3793,0,0,0,30.23,0,0.00842831,6.4234
1059,1458,1.3791,0,0,0,30.14,0,0.00977428,6.4326
1060,1459,1.379,0,0,0,30.06,0,0.0113352,6.44065
1061,1460,1.3788,0,0,0,29.98,0,0.0131454,6.44665
1062,1461,1.3787,0,0,0,29.83,0,0.0152447,6.45438
1063,1462,1.3785,0,0,0,29.71,0,0.0176792,6.46169
1064,1463,1.3784,0,0,0,29.57,0,0.0205025,6.46881
1065,1464,1.3782,0,0,0,29.36,0,0.0237766,6.47553
1066,1465,1.3781,0,0,0,29.17,0,0.0275737,6.4812
1067,1466,1.3779,0,0,0,28.99,0,0.0319771,6.48547
1068,1467,1.3778,0,0,0,28.72,0,0.0370837,6.48926
1069,1468,1.3776,0,0,0,28.51,0,0.0430059,6.49495
1070,1469,1.3775,0,0,0,28.29,0,0.0498737,6.50368
1071,1470,1.3773,0,0,0,28,0,0.0570809,6.51151
1072,1471,1.3772,0,0,0,27.77,0,0.0661413,6.5185
1073,1472,1.377,0,0,0,27.54,0,0.0739295,6.52761
1074,1473,1.3769,0,0,0,27.22,0,0.0841698,6.53809
1075,1474,1.3767,0,0,0,26.99,0,0.0938582,6.54676
1076,1475,1.3766,0,0,0,26.64,0,0.110766,6.55608
1077,1476,1.3764,0,0,0,26.38,0,0.130811,6.56391
1078,1477,1.3763,0,0,0,26.11,0,0.159166,6.57223
1079,1478,1.3761,0,0,0,25.81,0,0.195848,6.57985
1080,1479,1.376,0,0,0,25.55,0,0.243361,6.58591
1081,1480,1.3758,0,0,0,25.22,0,0.298639,6.59205
1082,1481,1.3756,0,0,0,24.97,0,0.36429,6.59882
1083,1482,1.3755,0,0,0,24.68,0,0.43986,6.60642
1084,1483,1.3753,0,0,0,24.43,0,0.527273,6.61153
1085,1484,1.3752,0,0,0,24.13,0,0.627666,6.61461
1086,1485,1.375,0,0,0,23.88,0,0.736383,6.61518
1087,1486,1.3748,0,0,0,23.64,0,0.858437,6.61221
1088,1487,1.3747,0,0,0,23.32,0,0.986033,6.6068
1089,1488,1.3745,0,0,0,23.07,0,1.12027,6.59753
1090,1489,1.3744,0,0,0,22.74,0,1.25898,6.58914
1091,1490,1.3742,0,0,0,22.5,0,1.40247,6.5778
1092,1491,1.374,0,0,0,22.18,0,1.55353,6.56613
1093,1492,1.3739,0,0,0,21.93,0,1.70467,6.5506
1094,1493,1.3737,0,0,0,21.63,0,1.86119,6.53504
1095,1494,1.3736,0,0,0,21.39,0,2.0147,6.51893
1096,1495,1.3734,0,0,0,21.07,0,2.16475,6.50652
1097,1496,1.3732,0,0,0,20.82,0,2.31366,6.49531
1098,1497,1.3731,0,0,0,20.52,0,2.45644,6.48298
1099,1498,1.3729,0,0,0,20.25,0,2.59791,6.46966
1100,1499,1.3728,0,0,0,20.01,0,2.73075,6.45267
1101,1500,1.3726,0,0,0,19.72,0,2.8537,6.4351
1102,1501,1.3724,0,0,0,19.51,0,2.97115,6.41625
1103,1502,1.3723,0,0,0,19.24,0,3.07666,6.39692
1104,1503,1.3721,0,0,0,19,0,3.17623,6.37987
1105,1504,1.372,0,0,0,18.74,0,3.27219,6.35797
1106,1505,1.3718,0,0,0,18.47,0,3.36589,6.33706
1107,1506,1.3716,0,0,0,18.27,0,3.44956,6.31399
1108,1507,1.3715,0,0,0,18.02,0,3.53622,6.29244
1109,1508,1.3713,0,0,0,17.84,0,3.61635,6.27194
1110,1509,1.3712,0,0,0,17.58,0,3.69087,6.25591
1111,1510,1.371,0,0,0,17.34,0,3.76431,6.24161
1112,1511,1.3708,0,0,0,17.12,0,3.83592,6.2273
1113,1512,1.3706,0,0,0,16.88,0,3.90538,6.2089
1114,1513,1.3705,0,0,0,16.71,0,3.97691,6.18995
1115,1514,1.3703,0,0,0,16.47,0,4.04578,6.17389
1116,1515,1.3701,0,0,0,16.23,0,4.10979,6.15464
1117,1516,1.3699,0,0,0,16.06,0,4.16951,6.1375
1118,1517,1.3698,0,0,0,15.83,0,4.22455,6.12138
1119,1518,1.3696,0,0,0,15.62,0,4.27552,6.10124
1120,1519,1.3695,0,0,0,15.45,0,4.32278,6.08179
1121,1520,1.3693,0,0,0,15.25,0,4.36809,6.06044
1122,1521,1.3692,0,0,0,15.04,0,4.41533,6.04033
1123,1522,1.369,0,0,0,14.89,0,4.45536,6.01995
1124,1523,1.3689,0,0,0,14.68,0,4.49681,6.00123
1125,1524,1.3687,0,0,0,14.47,0,4.52887,5.98525
1126,1525,1.3686,0,0,0,14.32,0,4.56307,5.96882
1127,1526,1.3684,0,0,0,14.13,0,4.60046,5.95242
1128,1527,1.3683,0,0,0,13.95,0,4.63234,5.94074
1129,1528,1.3681,0,0,0,13.81,0,4.6639,5.93112
1130,1529,1.368,0,0,0,13.64,0,4.68733,5.92271
1131,1530,1.3678,0,0,0,13.48,0,4.71378,5.91541
1132,1531,1.3676,0,0,0,13.29,0,4.74251,5.90609
1133,1532,1.3675,0,0,0,13.16,0,4.76514,5.8975
1134,1533,1.3673,0,0,0,12.98,0,4.78913,5.89005
1135,1534,1.3672,0,0,0,12.82,0,4.81296,5.88198
1136,1535,1.367,0,0,0,12.65,0,4.83279,5.8755
1137,1536,1.3668,0,0,0,12.54,0,4.85234,5.86936
1138,1537,1.3666,0,0,0,12.38,0,4.87496,5.86635
1139,1538,1.3665,0,0,0,12.23,0,4.88783,5.86299
1140,1539,1.3663,0,0,0,12.06,0,4.90037,5.85773
1141,1540,1.3661,0,0,0,11.93,0,4.91212,5.85597
1142,1541,1.3659,0,0,0,11.81,0,4.91708,5.8565
1143,1542,1.3658,0,0,0,11.66,0,4.92002,5.85557
1144,1543,1.3656,0,0,0,11.52,0,4.92459,5.85602
1145,1544,1.3655,0,0,0,11.37,0,4.92315,5.85411
1146,1545,1.3653,0,0,0,11.26,0,4.91714,5.85057
1147,1546,1.3651,0,0,0,11.14,0,4.90478,5.85092
1148,1547,1.365,0,0,0,11,0,4.89058,5.85038
1149,1548,1.3648,0,0,0,10.88,0,4.86824,5.85096
1150,1549,1.3647,0,0,0,10.75,0,4.84552,5.85429
1151,1550,1.3645,0,0,0,10.64,0,4.81833,5.85607
1152,1551,1.3643,0,0,0,10.54,0,4.79305,5.85438
1153,1552,1.3641,0,0,0,10.44,0,4.76213,5.85092
1154,1553,1.364,0,0,0,10.32,0,4.7336,5.84681
1155,1554,1.3638,0,0,0,10.22,0,4.70373,5.84508
1156,1555,1.3636,0,0,0,10.11,0,4.67765,5.84433
1157,1556,1.3634,0,0,0,10.01,0,4.6515,5.84456
1158,1557,1.3633,0,0,0,9.912,0,4.62452,5.84626
1159,1558,1.3631,0,0,0,9.839,0,4.60202,5.84939
1160,1559,1.363,0,0,0,9.754,0,4.58405,5.85456
1161,1560,1.3628,0,0,0,9.66,0,4.57691,5.86442
1162,1561,1.3626,0,0,0,9.563,0,4.56958,5.87356
1163,1562,1.3625,0,0,0,9.477,0,4.56592,5.88395
1164,1563,1.3623,0,0,0,9.383,0,4.56953,5.89317
1165,1564,1.3622,0,0,0,9.305,0,4.57541,5.89816
1166,1565,1.362,0,0,0,9.202,0,4.58762,5.89961
1167,1566,1.3618,0,0,0,9.133,0,4.60129,5.90077
1168,1567,1.3617,0,0,0,9.047,0,4.61439,5.89895
1169,1568,1.3615,0,0,0,8.977,0,4.62615,5.89437
1170,1569,1.3614,0,0,0,8.898,0,4.64438,5.89102
1171,1570,1.3612,0,0,0,8.82,0,4.66365,5.8847
1172,1571,1.361,0,0,0,8.742,0,4.68594,5.87875
1173,1572,1.3608,0,0,0,8.665,0,4.71216,5.87427
1174,1573,1.3607,0,0,0,8.588,0,4.74336,5.87144
1175,1574,1.3605,0,0,0,8.509,0,4.77011,5.87126
1176,1575,1.3603,0,0,0,8.448,0,4.79628,5.8693
1177,1576,1.3601,0,0,0,8.364,0,4.81858,5.86845
1178,1577,1.36,0,0,0,8.295,0,4.83927,5.86574
1179,1578,1.3598,0,0,0,8.234,0,4.85796,5.86304
1180,1579,1.3597,0,0,0,8.157,0,4.87472,5.85991
1181,1580,1.3595,0,0,0,8.104,0,4.88995,5.85471
1182,1581,1.3593,0,0,0,8.036,0,4.91003,5.8464
1183,1582,1.3592,0,0,0,7.959,0,4.92902,5.83715
1184,1583,1.359,0,0,0,7.89,0,4.9504,5.82761
1185,1584,1.3589,0,0,0,7.834,0,4.96921,5.81696
1186,1585,1.3587,0,0,0,7.773,0,4.98611,5.80844
1187,1586,1.3585,0,0,0,7.712,0,5.00378,5.80153
1188,1587,1.3584,0,0,0,7.654,0,5.0244,5.79393
1189,1588,1.3582,0,0,0,7.609,0,5.04323,5.78532
1190,1589,1.3581,0,0,0,7.548,0,5.0626,5.77111
1191,1590,1.3579,0,0,0,7.495,0,5.08,5.75676
1192,1591,1.3577,0,0,0,7.432,0,5.09471,5.73859
1193,1592,1.3576,0,0,0,7.374,0,5.11082,5.72122
1194,1593,1.3574,0,0,0,7.315,0,5.12654,5.70085
1195,1594,1.3573,0,0,0,7.252,0,5.13725,5.67782
1196,1595,1.3571,0,0,0,7.203,0,5.14888,5.65384
1197,1596,1.3569,0,0,0,7.164,0,5.1564,5.63411
1198,1597,1.3568,0,0,0,7.124,0,5.16245,5.61306
1199,1598,1.3566,0,0,0,7.084,0,5.16683,5.59487
1200,1599,1.3565,0,0,0,7.041,0,5.17305,5.57712
1201,1600,1.3563,0,0,0,6.987,0,5.17732,5.56157
1202,1601,1.3561,0,0,0,6.943,0,5.1819,5.54406
1203,1602,1.356,0,0,0,6.91,0,5.18555,5.52597
1204,1603,1.3558,0,0,0,6.865,0,5.18889,5.50564
1205,1604,1.3557,0,0,0,6.828,0,5.1857,5.48889
1206,1605,1.3555,0,0,0,6.776,0,5.18384,5.47174
1207,1606,1.3553,0,0,0,6.742,0,5.17737,5.45687
1208,1607,1.3552,0,0,0,6.714,0,5.1723,5.44073
1209,1608,1.355,0,0,0,6.695,0,5.16731,5.42529
1210,1609,1.3549,0,0,0,6.654,0,5.16266,5.40991
1211,1610,1.3547,0,0,0,6.63,0,5.16292,5.39641
1212,1611,1.3545,0,0,0,6.599,0,5.16788,5.38056
1213,1612,1.3544,0,0,0,6.567,0,5.17217,5.36675
1214,1613,1.3542,0,0,0,6.526,0,5.18121,5.35129
1215,1614,1.3541,0,0,0,6.501,0,5.18919,5.33673
1216,1615,1.3539,0,0,0,6.474,0,5.20028,5.3222
1217,1616,1.3537,0,0,0,6.449,0,5.21432,5.30806
1218,1617,1.3536,0,0,0,6.42,0,5.23176,5.29418
1219,1618,1.3534,0,0,0,6.401,0,5.2436,5.28097
1220,1619,1.3533,0,0,0,6.363,0,5.25794,5.26581
1221,1620,1.3531,0,0,0,6.345,0,5.27026,5.25246
1222,1621,1.3529,0,0,0,6.309,0,5.28699,5.2382
1223,1622,1.3528,0,0,0,6.282,0,5.30103,5.22522
1224,1623,1.3526,0,0,0,6.25,0,5.31567,5.21211
1225,1624,1.3525,0,0,0,6.214,0,5.32569,5.19995
1226,1625,1.3523,0,0,0,6.186,0,5.33668,5.18807
