Hour,Nordeste
3631,10835.08
3632,10574.77
3633,10812.88
3634,9779.55
3635,8732.46
3636,7941.36
3637,7469.62
3638,7431.98
3639,7845.8
3640,8348.36
3641,8590.64
3642,9633.4
3643,11075.55
3644,12063.45
3645,13176.87
3646,14121.88
3647,14213.58
3648,14665.34
3649,14925.19
3650,14855.48
3651,14836.31
3652,14624.67
3653,14489.73
3654,14192.08
3655,13278.89
3656,13017.27
3657,13804.6
3658,12598.84
3659,11397.75
3660,10799.09
3661,10516.55
3662,10356.18
3663,10327.61
3664,10518.7
3665,10427.28
3666,11399.63
3667,13339.34
3668,14347.72
3669,15031.23
3670,15353.58
3671,15515.4
3672,15981.59
3673,15856.99
3674,15611.85
3675,15903.97
3676,16333.95
3677,16573.39
3678,16390.79
3679,16681.25
3680,17535.91
3681,18701.39
3682,18080.01
3683,17099.21
3684,16645.79
3685,16603.94
3686,16782.31
3687,17131.62
3688,17565.85
3689,17458.56
3690,17546.89
3691,18225.06
3692,18753.42
3693,19255.78
3694,20063.05
3695,20647.37
3696,20454.84
3697,21027.48
3698,21327.51
3699,20866.35
3700,20187.21
3701,20796.95
3702,21173.14
3703,20687.21
3704,23012.7
3705,25370.46
3706,25660.32
3707,24718.92
3708,23678.1
3709,22840.39
3710,22379.35
3711,22055.02
3712,21491.03
3713,20379.51
3714,19359.3
3715,19184.3
3716,19879.07
3717,20798.22
3718,20912.42
3719,20428.38
3720,20701.88
3721,20738.33
3722,20370.13
3723,20327.09
3724,20631.07
3725,21388.34
3726,21409.15
3727,20898.93
3728,20868.8
3729,22981.72
3730,23949.49
3731,23245.9
3732,22097.99
3733,20973.39
3734,20029.4
3735,19373.69
3736,18835.58
3737,17817.15
3738,17111.59
3739,18231.59
3740,19636.99
3741,20367.68
3742,20574.84
3743,21002.31
3744,20742.52
3745,20559.79
3746,20440.9
3747,20353.29
3748,20470.61
3749,20271.43
3750,19968.57
3751,18471.88
3752,20218.89
3753,22357.55
3754,21719.36
3755,20282.93
3756,19232.48
3757,18485.01
3758,17961.85
3759,17956.8
3760,17935.67
3761,17267.81
3762,16952.03
3763,18314.14
3764,19557.58
3765,20750.69
3766,20929.2
3767,20598.28
3768,20276.29
3769,20388.45
3770,20373.4
3771,20261.9
3772,20652.28
3773,21011.87
3774,21095.81
3775,20240.83
3776,22740.14
3777,25636.33
3778,25883.24
3779,25129.9
3780,24316.83
3781,23639.94
3782,23046
3783,22634.64
3784,22157.58
3785,21367.36
3786,20097.32
3787,19923.63
3788,20371.12
3789,21028.79
3790,21556.12
3791,21072.54
3792,20695.49
3793,20150.15
3794,20017.83
3795,19935.56
3796,19402.95
3797,18743.08
3798,18358.62
3799,17251.43
3800,18482.88
3801,20274.02
3802,20231.19
3803,19079.66
3804,17572.84
3805,16046.62
3806,14693.17
3807,13567.86
3808,12632.04
3809,11606.86
3810,11464.36
3811,13310.26
3812,15676.68
3813,17809.36
3814,18852.52
3815,19543.47
3816,19732.43
3817,19654.97
3818,19612.88
3819,19510.85
3820,19144
3821,18936.99
3822,18271.09
3823,17290.4
3824,19477.77
3825,20602.77
3826,19188.16
3827,17313.73
3828,15706.57
3829,14347.31
3830,13258.68
3831,12619.96
3832,12338.65
3833,11941.48
3834,12024.03
3835,13411.75
3836,15031.44
3837,16262.4
3838,17379.63
3839,17551.04
3840,17220.42
3841,17135.03
3842,16989.88
3843,16393.49
3844,16162.49
3845,15603.54
3846,15069.77
3847,13341.73
3848,12019.33
3849,10869.91
3850,8803.39
3851,8275.31
3852,7486.36
3853,7052.26
3854,7025.75
3855,7260.05
3856,7461.86
3857,7474.04
3858,8923.51
3859,11485.57
3860,12976.47
3861,14000.26
3862,14858.44
3863,15108.24
3864,15216.51
3865,14988.31
3866,14957.71
3867,15325.45
3868,15471.91
3869,15913.2
3870,15999.78
3871,15758.84
3872,16896.66
3873,17347.07
3874,15778.47
3875,14448.2
3876,13498.25
3877,12757.42
3878,12429.57
3879,12438.25
3880,12625.11
3881,12494.55
3882,12864.67
3883,14363.41
3884,15414.53
3885,16446.6
3886,17905.84
3887,18615.07
3888,18775.36
3889,18968.98
3890,19379.33
3891,19375.73
3892,19357.9
3893,19650.46
3894,19186.55
3895,18674.33
3896,19542.25
3897,20580.78
3898,19743.9
3899,18364.74
3900,17232.82
3901,16383.88
3902,15940.21
3903,15959.32
3904,16243.4
3905,16011.87
3906,15320.13
3907,16423.58
3908,18236.21
3909,19773.49
3910,21359.77
3911,21831.24
3912,21026.26
3913,20529.86
3914,20726
3915,20357.18
3916,20408.21
3917,21066.5
3918,21027.82
3919,19400.94
3920,21222.45
3921,23719.75
3922,23432.74
3923,22261.72
3924,20942.66
3925,19817.76
3926,18820.74
3927,18198.9
3928,17803.34
3929,17151.69
3930,16273.55
3931,17391.92
3932,19105.84
3933,20950.27
3934,21722.48
3935,21880.75
3936,22033.62
3937,22178.83
3938,22233.89
3939,21440.06
3940,21150.11
3941,20727.04
3942,20549.05
3943,19815.18
3944,21147.19
3945,23179.96
3946,22908.3
3947,21348.92
3948,19698.39
3949,18225.23
3950,17159.54
3951,16725.86
3952,16815.56
3953,16647.92
3954,15976.14
3955,16578.05
3956,18499.54
3957,20222.27
3958,20612.5
3959,20263.09
3960,19230.94
3961,18136.53
3962,18338.62
3963,18213.54
3964,17449.12
3965,17121.27
3966,17302.04
3967,16237.52
3968,17597.45
3969,19240.91
3970,18664.75
3971,17472.87
3972,16197.93
3973,15182.37
3974,14698.48
3975,15020.9
3976,15902.46
3977,16036.88
3978,16143.58
3979,17456.69
3980,18530.08
3981,19203.69
3982,19637.23
3983,19489.09
3984,18415.46
3985,17356.05
3986,16200.26
3987,16031.2
3988,16064.59
3989,16222.24
3990,16627.4
3991,16279.13
3992,17394.08
3993,19097.44
3994,19099.36
3995,17803.81
3996,16302.99
3997,15177.84
3998,14611.63
3999,14729.77
4000,15139.15
4001,14970.1
4002,14703.78
4003,15385.39
4004,16521.56
4005,17062.08
4006,17587.1
4007,18955.07
4008,19740.76
4009,19650.63
4010,19380.64
4011,19506.67
4012,19623.65
4013,19760.16
4014,19640.9
4015,18821.87
4016,21066.2
4017,23214.17
4018,22747.76
4019,21239
4020,19845.37
4021,18935.94
4022,18518.1
4023,18722.73
4024,19056.27
4025,18588.31
4026,17097.84
4027,16495.57
4028,17045.89
4029,17966.59
4030,18512.11
4031,18577.5
4032,18400.16
4033,17812.44
4034,17626.78
4035,17300.68
4036,17233.84
4037,17250.2
4038,17290.26
4039,16431.01
4040,17401.07
4041,20082.63
4042,19904.51
4043,18402.36
4044,17065.48
4045,16222.34
4046,15988.05
4047,16415.26
4048,16985.98
4049,16934.45
4050,16956.48
4051,18281.03
4052,19789.69
4053,19944.5
4054,20105.54
4055,20222.03
4056,19154.32
4057,19017.74
4058,18845.15
4059,18815.28
4060,18707.48
4061,19175.59
4062,19136.38
4063,17950.39
4064,17693.17
4065,19897.24
4066,18920.7
4067,16851.02
4068,15223.6
4069,13917.3
4070,13101.82
4071,12806.59
4072,12688.89
4073,12209.32
4074,11378.2
4075,11539.85
4076,12985.11
4077,15250.53
4078,17276.26
4079,18265.79
4080,17986.93
4081,17452.22
4082,17381.15
4083,17716.66
4084,17782.9
4085,18308.56
4086,18592.15
4087,17693.48
4088,17573.76
4089,19316.04
4090,19027.85
4091,17429.8
4092,15965.95
4093,15071.13
4094,14538.31
4095,14338.95
4096,14293.29
4097,13593.18
4098,12798.1
4099,13642.98
4100,15915.85
4101,17780.72
4102,19170.51
4103,19941.02
4104,20187.01
4105,20421.04
4106,20324.97
4107,19894.51
4108,19659.82
4109,19855.28
4110,20497.52
4111,19915.84
4112,22945.73
4113,25560.71
4114,25354.07
4115,24222.32
4116,23067.54
4117,22023.1
4118,21297.89
4119,21009.07
4120,20906.36
4121,20031.43
4122,18835.17
4123,19096.1
4124,19620.03
4125,20873.39
4126,21967.88
4127,21868.84
4128,22033.18
4129,22048.12
4130,22048.74
4131,22340.56
4132,22181.28
4133,21963.65
4134,21988.07
4135,21051.2
4136,24416.31
4137,27384.37
4138,27810.73
4139,27177.75
4140,25749.88
4141,24045.48
4142,22664.69
4143,21907.2
4144,21583.4
4145,21222.6
4146,19795.87
4147,18722.61
4148,19081.06
4149,20368.55
4150,21135.87
4151,21628.08
4152,21040.61
4153,20207.91
4154,20011.97
4155,20116.31
4156,19959.11
4157,19536.17
4158,19464.71
4159,18923.59
4160,21830.27
4161,26131.48
4162,27660
4163,27338.99
4164,26412.14
4165,25358.62
4166,24508.17
4167,23849.36
4168,22777.12
4169,21259.06
4170,20527.82
4171,20232.93
4172,20526.22
4173,21264.42
4174,21600.75
4175,22126.41
4176,21637.4
4177,20409.76
4178,19597.68
4179,19392.02
4180,19783.29
4181,19680
4182,19333.63
4183,18997.36
4184,20786.27
4185,22917.73
4186,23229.99
4187,22186.07
4188,20675.91
4189,19259.43
4190,18066.44
4191,17225.42
4192,16668.45
4193,15727.5
4194,14367.83
4195,13680.99
4196,14233.18
4197,14670.9
4198,15105.15
4199,16596.56
4200,17719.92
4201,17772.49
4202,17880.93
4203,17906.41
4204,18255.29
4205,19184.5
4206,20905.51
4207,21357.91
4208,23139.53
4209,25066.01
4210,25612.55
4211,24809.28
4212,23183.88
4213,21611.38
4214,20448.2
4215,19795.7
4216,18995.8
4217,17824.13
4218,17275.56
4219,16813.09
4220,18017.37
4221,18932.4
4222,19922.38
4223,20485.4
4224,20666.42
4225,20467.32
4226,20561.97
4227,21144.08
4228,21529.45
4229,21768.58
4230,21164.48
4231,20729.34
4232,22045
4233,24345.8
4234,25357.72
4235,24995.74
4236,23935.15
4237,22898.92
4238,22244.04
4239,22042.63
4240,21823.29
4241,21109.03
4242,20387.16
4243,19838.69
4244,20489.88
4245,21492.96
4246,22567.1
4247,23107.5
4248,23696.69
4249,23506.1
4250,23191.34
4251,22342.9
4252,22618.71
4253,22338.35
4254,21619.52
4255,20412.36
4256,24328.4
4257,27573.86
4258,28309.18
4259,27394.44
4260,25950.14
4261,24351.3
4262,22996.34
4263,22080.83
4264,21303.54
4265,20276.86
4266,19422.81
4267,19809.6
4268,20785.84
4269,21433.55
4270,21246.63
4271,21677.7
4272,22206.05
4273,21755.47
4274,21039.4
4275,20154.66
4276,19663.98
4277,18514.56
4278,17978.9
4279,18043.16
4280,20437.39
4281,22828.84
4282,22482.02
4283,21495.59
4284,20481.92
4285,19348.83
4286,18646.83
4287,18442.95
4288,17960.43
4289,17349.78
4290,17294.82
4291,17502.26
4292,18399.02
4293,19187.76
4294,20009.21
4295,20142.02
4296,19239.94
4297,18700.41
4298,17665.12
4299,16976.85
4300,16124.6
4301,15811.8
4302,15834.97
4303,16012.69
4304,18385.44
4305,20760.38
4306,21397.21
4307,21028.03
4308,20120.35
4309,18877.29
4310,17271.23
4311,15899.39
4312,14873.71
4313,14000.86
4314,13820.93
4315,15132.81
4316,16545.13
4317,17692.47
4318,17139.78
4319,17020.04
4320,16830.14
4321,16991.74
4322,17231.54
4323,16186.45
4324,15597.84
4325,15072.91
4326,14959.77
4327,14232.75
4328,15313.6
4329,16867.34
4330,15925.5
4331,14446.85
4332,12954.97
4333,11589.9
4334,10465.01
4335,9723.67
4336,8808.97
4337,8097.23
4338,8777.53
4339,9936.95
4340,10496.09
4341,11367.84
4342,12590.13
4343,12904.79
4344,12937.97
4345,12544.32
4346,12421.08
4347,12460.63
4348,12367.26
4349,12510.72
4350,13039.15
4351,12348.77
4352,12608.14
4353,14571.13
4354,14470.03
4355,13651.97
4356,12812.12
4357,12187.76
4358,11876.39
4359,11895.25
4360,12088.06
4361,11359.37
4362,11080.24
4363,11216.88
4364,10870.63
4365,11187.2
4366,13112.2
4367,14414.31
4368,15373.71
4369,16066.29
4370,16738.81
4371,17154.05
4372,17539.58
4373,17676.09
4374,17602.37
4375,17584.95
4376,20131.55
4377,21675.74
4378,20828.43
4379,19294.01
4380,17681.79
4381,16242.92
4382,15170.76
4383,14741.47
4384,14897.71
4385,15111.42
4386,15461.99
4387,16333.46
4388,17344.4
4389,18784.65
4390,20203.64
4391,21410.16
4392,21837.66
4393,21870.29
4394,22089.96
4395,22868.03
4396,23278.83
4397,23707.88
4398,23525.16
4399,24305.96
4400,27276.71
4401,30457.49
4402,31139.26
4403,30740.43
4404,29654.36
4405,28332.73
4406,26971.18
4407,26048.65
4408,25578.66
4409,24977.63
4410,24373.35
4411,24904.5
4412,25617.47
4413,25998.41
4414,26877.41
4415,27228.76
4416,27090.41
4417,27126.15
4418,28037.79
4419,27753.24
4420,26513.07
4421,26453.11
4422,27133.53
4423,26702.73
4424,30291.12
4425,31139.26
4426,31139.26
4427,31139.26
4428,31139.26
4429,30599.35
4430,29109.91
4431,27990.13
4432,26854.27
4433,25288.03
4434,24311.67
4435,23928.57
4436,23769.08
4437,24361.05
4438,26085.69
4439,26638.49
4440,26643.15
4441,26843.08
4442,27078.27
4443,26422.66
4444,25024.4
4445,24164.01
4446,24143.15
4447,23736.53
4448,27736.52
4449,31139.26
4450,31139.26
4451,31139.26
4452,29904.63
4453,28085.78
4454,26998.88
4455,25769.74
4456,24210
4457,22686.74
4458,21708.64
4459,21819.62
4460,23445.24
4461,23484.35
4462,22959.68
4463,22211.95
4464,21130.47
4465,20533.9
4466,20462.17
4467,20185.75
4468,19908.86
4469,19639.38
4470,19036.13
4471,18314.07
4472,20433.67
4473,23086.87
4474,23759.26
4475,22692.4
4476,21196.18
4477,19525.15
4478,18384.72
4479,17710.12
4480,17116.39
4481,16328.37
4482,16053.29
4483,16664.14
4484,17221.49
4485,17419.69
4486,16877.29
4487,16316.93
4488,16062.83
4489,15759.35
4490,15748.52
4491,16653.05
4492,16458.8
4493,16788.46
4494,17435.69
4495,17940.02
4496,21732.8
4497,24496.27
4498,24595.25
4499,23688.19
4500,21950.65
4501,19418.03
4502,17112.56
4503,15489.01
4504,14555.78
4505,13658.88
4506,13958.02
4507,15904.9
4508,17936.49
4509,19021.66
4510,19849.2
4511,21463.22
4512,22959.6
4513,23785.79
4514,22115.67
4515,21570.64
4516,22157.66
4517,22598.36
4518,22890.56
4519,23048.19
4520,26930.45
4521,31139.26
4522,31139.26
4523,31139.26
4524,30237.99
4525,27768.71
4526,25351.23
4527,23581.31
4528,22282.77
4529,21145.11
4530,20794.05
4531,21311.5
4532,21529.43
4533,21586.61
4534,21865.23
4535,21693.53
4536,21986.21
4537,21764.56
4538,21508.46
4539,20751.14
4540,21468.54
4541,21822.23
4542,21205.18
4543,20292.39
4544,23181.18
4545,27022.97
4546,28067.33
4547,27454.57
4548,26082.56
4549,24647.17
4550,23433.92
4551,22731.41
4552,22189.84
4553,21192.56
4554,20224.18
4555,19692.08
4556,19953.21
4557,21260.28
4558,21804.89
4559,21695.31
4560,21514.89
4561,20871.49
4562,19751.65
4563,18871.38
4564,18474.72
4565,18682.31
4566,18516.35
4567,18137.11
4568,21615.99
4569,25126.85
4570,25868.31
4571,24869.98
4572,24001.59
4573,23155.25
4574,22171.04
4575,21358.93
4576,20607.85
4577,19885.14
4578,19208.29
4579,19519.36
4580,20129.11
4581,21501.74
4582,22474.27
4583,22298.62
4584,21663.21
4585,21225.21
4586,21274.86
4587,22113.41
4588,22833.28
4589,23092.73
4590,23072.08
4591,22711.62
4592,25753.91
4593,28415.15
4594,28828.81
4595,27492.66
4596,25565.28
4597,23783.59
4598,22268.08
4599,21235.71
4600,20601.17
4601,20429.13
4602,20912.01
4603,21969.14
4604,23721.16
4605,24480.57
4606,24435.86
4607,24143.75
4608,23776.07
4609,23338.62
4610,23451.03
4611,23211.87
4612,23211.74
4613,23046.6
4614,22803.31
4615,21959.65
4616,25355.65
4617,29054.82
4618,30163.42
4619,29395.81
4620,28051.82
4621,26907.47
4622,26079.17
4623,25455.87
4624,24845.27
4625,24319.53
4626,23703.87
4627,23334.77
4628,23960.14
4629,24350.93
4630,24399.58
4631,23713.84
4632,23377.44
4633,23366.63
4634,22960.25
4635,23248.5
4636,23472.48
4637,23293.3
4638,23136.35
4639,22440.23
4640,25334.23
4641,29476.6
4642,30709.66
4643,29962.66
4644,28649.15
4645,27342.08
4646,26172.18
4647,25454.36
4648,24674.43
4649,23453.29
4650,22540.5
4651,22395.55
4652,23464.64
4653,23482.13
4654,23831.95
4655,23950.86
4656,23848.76
4657,23540.45
4658,23446.46
4659,24166.55
4660,23548.15
4661,23202.96
4662,22409.91
4663,20331.94
4664,24392.24
4665,28711.07
4666,29231.59
4667,27660.97
4668,25710.76
4669,24404.2
4670,23465.5
4671,22795.68
4672,22451.82
4673,22618.43
4674,22856.44
4675,23065.78
4676,24442.08
4677,24957.34
4678,24935.18
4679,25578.18
4680,25291.24
4681,24789.47
4682,23704.58
4683,22663.15
4684,21810.04
4685,21915.95
4686,21972.41
4687,21018.23
4688,25255.72
4689,29343.32
4690,30572.47
4691,29783.04
4692,28162.06
4693,26381.73
4694,24881.9
4695,23887.41
4696,23012.48
4697,21956.74
4698,20896.15
4699,20524.67
4700,21245.02
4701,22257.91
4702,23074.61
4703,23084.64
4704,22712.32
4705,22864.55
4706,22472.89
4707,22453.22
4708,22636.71
4709,23064.8
4710,23001.26
4711,22140.07
4712,25345.59
4713,28759.32
4714,29498.49
4715,28431.78
4716,26853.82
4717,25871.32
4718,25173.82
4719,24680
4720,23907.53
4721,22910.96
4722,22310.02
4723,22406.07
4724,23246.74
4725,24406.82
4726,24125.52
4727,23387.27
4728,22629.04
4729,22190.77
4730,21713.99
4731,21029.16
4732,21641.22
4733,22453.24
4734,22303.37
4735,22015.73
4736,26055.12
4737,28165.35
4738,28358.6
4739,27417.56
4740,25984.78
4741,24419.88
4742,22932.26
4743,21930.13
4744,20934.26
4745,20197.18
4746,19365.78
4747,19083.37
4748,19079.21
4749,20510.05
4750,21432.13
4751,21951.54
4752,22825.94
4753,22910.28
4754,22230.89
4755,21405.25
4756,20237.35
4757,19664.68
4758,18983.58
4759,17334.81
4760,19958.19
4761,21445.6
4762,19680.47
4763,16782.56
4764,13680
4765,11525.54
4766,11132.77
4767,11515.52
4768,11555.81
4769,11309.89
4770,11604.1
4771,13465.91
4772,15612.56
4773,17181.36
4774,18444.73
4775,19331.11
4776,19568.37
4777,19315.31
4778,18942.98
4779,18376.13
4780,17987.94
4781,17840.38
4782,18004.04
4783,17756.56
4784,20120.12
4785,20913.84
4786,19464.96
4787,17687.3
4788,16171.69
4789,15210.15
4790,15132.94
4791,15805.63
4792,16377.28
4793,15869.49
4794,14815.6
4795,14972.78
4796,16270.09
4797,16998.64
4798,17091.98
4799,16312.63
4800,16157.05
4801,15985.78
4802,16378.88
4803,16181.27
4804,16597.47
4805,15732.7
4806,15381.74
4807,15325.55
4808,17142.22
4809,18050.72
4810,17493.67
4811,16829.96
4812,16462.08
4813,16338.18
4814,16256.05
4815,16207.92
4816,15963.27
4817,14803.98
4818,14450.49
4819,15383.36
4820,16155.35
4821,17418.62
4822,18598.77
4823,18829.55
4824,18913.06
4825,18206.46
4826,18529.25
4827,18817.31
4828,18641.31
4829,18180.31
4830,18232.34
4831,17995.03
4832,19304.57
4833,21605.12
4834,21494.28
4835,20633.54
4836,19680.86
4837,18695.08
4838,17961.25
4839,17778
4840,17703.75
4841,17108.01
4842,16540.09
4843,16930.58
4844,18374.11
4845,19916.63
4846,20507.15
4847,20677.11
4848,20498.21
4849,19663.3
4850,18834.23
4851,18271.91
4852,17910.1
4853,18091.82
4854,17226.63
4855,16468.27
4856,18414.62
4857,19384
4858,18711.2
4859,17707.63
4860,16796.29
4861,16270.43
4862,16177.42
4863,16362.34
4864,16564.09
4865,15999.7
4866,15058.91
4867,15299
4868,17189.68
4869,19442.46
4870,20598.96
4871,20411.86
4872,20377.08
4873,20512.51
4874,20791.29
4875,20671.9
4876,19587.56
4877,18579.57
4878,18132.29
4879,17954.76
4880,20551.72
4881,22757.99
4882,22223.25
4883,21045.29
4884,19970.03
4885,19296.35
4886,18996.45
4887,19098.01
4888,19176.1
4889,18748.02
4890,18668.24
4891,19882.43
4892,22071.33
4893,23392.85
4894,24073.16
4895,24277.34
4896,23000.01
4897,23093.18
4898,23153.56
4899,22733.96
4900,22489.83
4901,22440.62
4902,22424.65
4903,21525.58
4904,24684.5
4905,27334.42
4906,28400.19
4907,27784.23
4908,26756.38
4909,25717.01
4910,24736.66
4911,23915.05
4912,23108.63
4913,22130.87
4914,21322.87
4915,21400.66
4916,22515.57
4917,23303.45
4918,24778.5
4919,24687.51
4920,24190.35
4921,23008.02
4922,22624.18
4923,23070.07
4924,23520.74
4925,23283.86
4926,23440.37
4927,23227.11
4928,26677.86
4929,30114.27
4930,30271.3
4931,29094.58
4932,27704.77
4933,26380.5
4934,25218.66
4935,24617.16
4936,24282.35
4937,23780.89
4938,23320.14
4939,23796.53
4940,25718.39
4941,26840.06
4942,26420.2
4943,25521.31
4944,25640.16
4945,24810.4
4946,24053.52
4947,23791.19
4948,23275.49
4949,22896.21
4950,22743.02
4951,22638.8
4952,25360.07
4953,28688.63
4954,29816.43
4955,29559.57
4956,28154.29
4957,26396.82
4958,24976.88
4959,24130.33
4960,23335.44
4961,22274.39
4962,21288.55
4963,21514.51
4964,22613.14
4965,23357.29
4966,23754.6
4967,23049.75
4968,21961.35
4969,21236.06
4970,21864.9
4971,22113.71
4972,21697.43
4973,21654.01
4974,21209.6
4975,20610.1
4976,23790.99
4977,25986.14
4978,26863.48
4979,25968.02
4980,24418.73
4981,22834.21
4982,21864.58
4983,21454.46
4984,20902.87
4985,20130.66
4986,19041.33
4987,18600.61
4988,19417.79
4989,20869.07
4990,21304.9
4991,21887.43
4992,22033.03
4993,21101.11
4994,19728.47
4995,19417.93
4996,17779.31
4997,17341.52
4998,18448.77
4999,19487.13
5000,22408.09
5001,25562.71
5002,26139
5003,25329.75
5004,24276.62
5005,23829.38
5006,23133.85
5007,22621.38
5008,22396.35
5009,22322.91
5010,23106.31
5011,24606.49
5012,25468.13
5013,26730.19
5014,26607.47
5015,26187.69
5016,25545.46
5017,24761.88
5018,24781.16
5019,24057.56
5020,24514.54
5021,24732.8
5022,25050.59
5023,25305.39
5024,28394.35
5025,31139.26
5026,31139.26
5027,31139.26
5028,31139.26
5029,30557.57
5030,29313.82
5031,28606.65
5032,28314.18
5033,27478.09
5034,27120.19
5035,27661.85
5036,28488.71
5037,28762.14
5038,28309.08
5039,27099.46
5040,26209.89
5041,26112.35
5042,26628.4
5043,26454.78
5044,26345.99
5045,27128.55
5046,27482.74
5047,27303.58
5048,29378.52
5049,31139.26
5050,31139.26
5051,31139.26
5052,31139.26
5053,29810.13
5054,28490.67
5055,27254.22
5056,26164.74
5057,25084.08
5058,24330.83
5059,24920.73
5060,26358.45
5061,27287.34
5062,27649.57
5063,26951.33
5064,25518.06
5065,23947.22
5066,23102.3
5067,21711.98
5068,20983.51
5069,20274.31
5070,19778.98
5071,19563.75
5072,23138.06
5073,25280.86
5074,25546.6
5075,24351.74
5076,22794.17
5077,21656.8
5078,20655.95
5079,19899.99
5080,19594.99
5081,18972.89
5082,18700.95
5083,19821.8
5084,21616.22
5085,22508.03
5086,22864.44
5087,21944.93
5088,21377.39
5089,21007.84
5090,20584.55
5091,20188.33
5092,20215.72
5093,20408.68
5094,20398.88
5095,20141.93
5096,22287.97
5097,23449.17
5098,22412.83
5099,20575.24
5100,18735.51
5101,17518.86
5102,17018.45
5103,17082.87
5104,17575.29
5105,17461.92
5106,17167.2
5107,18117.31
5108,19410.37
5109,20552.71
5110,20712.84
5111,21036.48
5112,20362.23
5113,20121.26
5114,20138.24
5115,20074.27
5116,19957.06
5117,19873.87
5118,19945.79
5119,19652.7
5120,20629.8
5121,21016.74
5122,18896.4
5123,16744.78
5124,15290.63
5125,14616.84
5126,14353.1
5127,14333.43
5128,14473.23
5129,13923.89
5130,13249.68
5131,13540.82
5132,15322.2
5133,16656.55
5134,18545.89
5135,19712.88
5136,19803.2
5137,19892.63
5138,20087.32
5139,19799.99
5140,19646.63
5141,19544.51
5142,19292.09
5143,18221.48
5144,19867.39
5145,18937.12
5146,16164.55
5147,13919.69
5148,12815.2
5149,12207.24
5150,11956.96
5151,12031.92
5152,12298.92
5153,11633.72
5154,10996.89
5155,11724.14
5156,13053.3
5157,14306.31
5158,15607.12
5159,16490.73
5160,16860.95
5161,17233.79
5162,17451.92
5163,17243.63
5164,16792.38
5165,16449.07
5166,16005.03
5167,14935.6
5168,13836.38
5169,11389.94
5170,9832.13
5171,10770.13
5172,10573.58
5173,9889.17
5174,9711.63
5175,9560.04
5176,9528.06
5177,9356.42
5178,10268.51
5179,11904.47
5180,13359.46
5181,14215.64
5182,14878.07
5183,14809.4
5184,15090.86
5185,15924.41
5186,17021.54
5187,17949.08
5188,18345.14
5189,18811.27
5190,19662.62
5191,18938.06
5192,18720.69
5193,18909.73
5194,17597.72
5195,15875.83
5196,14060.92
5197,12565.44
5198,12043.11
5199,12776.23
5200,14327.81
5201,15397.78
5202,14793.92
5203,15272.75
5204,17541.5
5205,19574.31
5206,21494.26
5207,21940.14
5208,21731.58
5209,21796.79
5210,21644.36
5211,21784.7
5212,22022.3
5213,22243.81
5214,22296.01
5215,21752.25
5216,24730.99
5217,25293.85
5218,23542.65
5219,21333.92
5220,19213.38
5221,17353.46
5222,16293.65
5223,16430.34
5224,17495.08
5225,18105.52
5226,18026.22
5227,19382
5228,21254.27
5229,23230.15
5230,24502.57
5231,24265.83
5232,23833.03
5233,23580.02
5234,24449.95
5235,25004.13
5236,24418.3
5237,24546.66
5238,24898.26
5239,24624.39
5240,27343.96
5241,27805.37
5242,26501.44
5243,24493.23
5244,22412
5245,20973.92
5246,20405.05
5247,20586.39
5248,21080.97
5249,20940.38
5250,20092.74
5251,20201.07
5252,21694.85
5253,23579.04
5254,24306.55
5255,24952.59
5256,24999.79
5257,24657.51
5258,24873.78
5259,25375.25
5260,25144.97
5261,24232.37
5262,24255.39
5263,24256.35
5264,26240.49
5265,26135.93
5266,23700.39
5267,20772.97
5268,18557.92
5269,17073.31
5270,16376.21
5271,16308.62
5272,16509.2
5273,16169.15
5274,14819.41
5275,14528.61
5276,15975.02
5277,17988.41
5278,20565.88
5279,21136.03
5280,21321.69
5281,21335.3
5282,21185.42
5283,21047.86
5284,20282.14
5285,19492
5286,19114.79
5287,18553.83
5288,19867.88
5289,18658.77
5290,15716.44
5291,13767.42
5292,12465.19
5293,11494.55
5294,10902.15
5295,10842.33
5296,11218.65
5297,11454.81
5298,12174.58
5299,13811.4
5300,14731.65
5301,15236.41
5302,15737.04
5303,16006.95
5304,15505.22
5305,15302.29
5306,15573.59
5307,16086.55
5308,16911.15
5309,17487.27
5310,17730.63
5311,18042.17
5312,17881.34
5313,16652.61
5314,15509.07
5315,14677.8
5316,13604.26
5317,12871.48
5318,12531.61
5319,12608.72
5320,13178.39
5321,13734.57
5322,14611.43
5323,16437.96
5324,18145.15
5325,19841
5326,21188.81
5327,21104.61
5328,20294.9
5329,20281.21
5330,20512.83
5331,20420.41
5332,20357.34
5333,20239.16
5334,20383.6
5335,19995.35
5336,21117.95
5337,21625.84
5338,20010.22
5339,18151.38
5340,16645.01
5341,15722.81
5342,15394.78
5343,15558.93
5344,15997.18
5345,16382.67
5346,17245.59
5347,19383.72
5348,21031.05
5349,22487.47
5350,23215.28
5351,23606.67
5352,23413.44
5353,23494.26
5354,23972.95
5355,23828.25
5356,23362.82
5357,23609.48
5358,23083.76
5359,22498.73
5360,24367.94
5361,24344.67
5362,22480.55
5363,20653.37
5364,19099.1
5365,17845.91
5366,17167.11
5367,17193.35
5368,17849.08
5369,18371.94
5370,18073.12
5371,18971.38
5372,19621.01
5373,20843.98
5374,21785.88
5375,21737.15
5376,21674.77
5377,21692.98
5378,21383.53
5379,21192.28
5380,21311.7
5381,21383.54
5382,21242.78
5383,21127.21
