Version,File,MD5,MinVersion,MaxVersion,Reason
5.6.12,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
5.6.13,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
5.6.14,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
5.6.15,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
5.6.16,wp-includes/js/dist/block-library.js,0a7a12d1c7ca53e588628f96f7e24bca,5.6.10,5.6.16,contained
5.6.2,wp-includes/js/autosave.min.js,00a434e489e68a88622c72380734dd1f,5.6.2,5.6.2,contained
5.6.3,wp-includes/js/dist/block-library.js,3e8661a38286537e7c4097cc60f2119f,5.6.3,5.6.4,contained
5.6.4,wp-includes/js/dist/block-library.js,3e8661a38286537e7c4097cc60f2119f,5.6.3,5.6.4,contained
5.6.5,wp-includes/js/dist/block-library.js,257e0d1678358536c2aa3f817bcc671c,5.6.5,5.6.9,contained
5.6.6,wp-includes/js/dist/block-library.js,257e0d1678358536c2aa3f817bcc671c,5.6.5,5.6.9,contained
5.6.7,wp-includes/js/dist/block-library.js,257e0d1678358536c2aa3f817bcc671c,5.6.5,5.6.9,contained
5.6.8,wp-includes/js/dist/block-library.js,257e0d1678358536c2aa3f817bcc671c,5.6.5,5.6.9,contained
5.6.9,wp-includes/js/dist/block-library.js,257e0d1678358536c2aa3f817bcc671c,5.6.5,5.6.9,contained
5.7,wp-admin/css/about-rtl.min.css,96792ed6144c3fcc54ae3757eee786cb,5.7,5.7,contained
5.7.1,wp-includes/js/dist/block-editor.js,4c9ffef9a2960ce56b91144831b69176,5.7.1,5.7.2,contained
5.7.10,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.11,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.12,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.13,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.14,wp-admin/js/customize-nav-menus.js,5e222ccbfdbb55074adce1197a37b838,5.7.14,5.7.14,contained
5.7.2,wp-includes/js/dist/block-editor.js,4c9ffef9a2960ce56b91144831b69176,5.7.1,5.7.2,contained
5.7.3,wp-includes/js/dist/block-library.js,673916deaf009a0a2e7aeeab4112cb2d,5.7.3,5.7.5,contained
5.7.4,wp-includes/js/dist/block-library.js,673916deaf009a0a2e7aeeab4112cb2d,5.7.3,5.7.5,contained
5.7.5,wp-includes/js/dist/block-library.js,673916deaf009a0a2e7aeeab4112cb2d,5.7.3,5.7.5,contained
5.7.6,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.7,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.8,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.7.9,wp-includes/js/dist/block-library.js,d7baddd6136835f229b574d817f3ea41,5.7.6,5.7.14,contained
5.8,wp-admin/js/customize-controls.js,cf18624802612d4dbee425d531cde3e0,5.8,5.8,contained
5.8.1,wp-includes/js/dist/block-library.js,a8e9e4cb0cb158a2491838b7b6427d65,5.8.1,5.8.3,contained
5.8.10,wp-includes/js/dist/edit-post.js,cc71b33d587592bd655285caf834bc0b,5.8.6,5.8.12,contained
5.8.11,wp-includes/js/dist/edit-post.js,cc71b33d587592bd655285caf834bc0b,5.8.6,5.8.12,contained
5.8.12,wp-admin/js/nav-menu.js,eba855079cc0aa968ffd3e1ab47e4fcd,5.8.12,5.8.12,contained
5.8.2,wp-includes/js/dist/block-library.js,a8e9e4cb0cb158a2491838b7b6427d65,5.8.1,5.8.3,contained
5.8.3,wp-includes/js/dist/block-library.js,a8e9e4cb0cb158a2491838b7b6427d65,5.8.1,5.8.3,contained
5.8.4,wp-includes/js/dist/edit-post.js,4d3f1cb7518e8827490a783393f1f960,5.8.1,5.8.5,contained
5.8.5,wp-includes/js/dist/edit-post.js,4d3f1cb7518e8827490a783393f1f960,5.8.1,5.8.5,contained
5.8.6,wp-includes/js/dist/edit-post.js,cc71b33d587592bd655285caf834bc0b,5.8.6,5.8.12,contained
5.8.7,wp-includes/js/dist/edit-post.js,cc71b33d587592bd655285caf834bc0b,5.8.6,5.8.12,contained
5.8.8,wp-includes/js/dist/edit-post.js,cc71b33d587592bd655285caf834bc0b,5.8.6,5.8.12,contained
5.8.9,wp-includes/js/dist/edit-post.js,cc71b33d587592bd655285caf834bc0b,5.8.6,5.8.12,contained
5.9,wp-admin/css/dashboard-rtl.css,1bc14d914e6ffe008e947b4cbb9a9a05,5.9,5.9,contained
5.9.1,wp-includes/js/dist/edit-site.js,0c7bfe20f0d9cc20b86054212feef3d1,5.9.1,5.9.1,contained
5.9.10,wp-includes/js/wp-embed.min.js,66b3a15ec6f78bae407fa735fac0ab8c,5.9.6,5.9.12,contained
5.9.11,wp-includes/js/wp-embed.min.js,66b3a15ec6f78bae407fa735fac0ab8c,5.9.6,5.9.12,contained
5.9.12,wp-admin/js/nav-menu.min.js,8a908f5ff35f890f7b2742bbf74173b9,5.9.12,5.9.12,contained
5.9.2,wp-includes/js/dist/edit-site.js,f95a52973e629e83ad46019834c6c194,5.9.2,5.9.2,contained
5.9.3,wp-includes/js/wp-embed.min.js,2213f2eec8faff7086aa22f304c35fe0,5.9,5.9.5,contained
5.9.4,wp-includes/js/wp-embed.min.js,2213f2eec8faff7086aa22f304c35fe0,5.9,5.9.5,contained
5.9.5,wp-includes/js/wp-embed.min.js,2213f2eec8faff7086aa22f304c35fe0,5.9,5.9.5,contained
5.9.6,wp-includes/js/wp-embed.min.js,66b3a15ec6f78bae407fa735fac0ab8c,5.9.6,5.9.12,contained
5.9.7,wp-includes/js/wp-embed.min.js,66b3a15ec6f78bae407fa735fac0ab8c,5.9.6,5.9.12,contained
5.9.8,wp-includes/js/wp-embed.min.js,66b3a15ec6f78bae407fa735fac0ab8c,5.9.6,5.9.12,contained
5.9.9,wp-includes/js/wp-embed.min.js,66b3a15ec6f78bae407fa735fac0ab8c,5.9.6,5.9.12,contained
6.0,wp-admin/css/themes-rtl.css,4bbcc3b0a104af6c23063bfa596f9546,6.0,6.0,contained
6.0.1,wp-includes/js/dist/block-editor.js,5701fc5a088d823753d0429b437391a7,6.0.1,6.0.1,contained
6.0.10,wp-includes/js/dist/block-editor.js,759fa746ac4f2c23753a29e6c925eea9,6.0.8,6.0.11,contained
6.0.11,wp-admin/js/customize-nav-menus.min.js,12e87c63812107d9bbf4c83efd6baf51,6.0.11,6.0.11,contained
6.0.2,wp-includes/js/media-audiovideo.min.js,d791f3bad67094c0cb901f150ff66737,6.0,6.0.3,contained
6.0.3,wp-includes/js/media-audiovideo.min.js,d791f3bad67094c0cb901f150ff66737,6.0,6.0.3,contained
6.0.4,wp-includes/js/dist/block-editor.js,2fa5fcdd1337dd33a9f7f91b65dfcb40,6.0.2,6.0.7,contained
6.0.5,wp-includes/js/dist/block-editor.js,2fa5fcdd1337dd33a9f7f91b65dfcb40,6.0.2,6.0.7,contained
6.0.6,wp-includes/js/dist/block-editor.js,2fa5fcdd1337dd33a9f7f91b65dfcb40,6.0.2,6.0.7,contained
6.0.7,wp-includes/js/dist/block-editor.js,2fa5fcdd1337dd33a9f7f91b65dfcb40,6.0.2,6.0.7,contained
6.0.8,wp-includes/js/dist/block-editor.js,759fa746ac4f2c23753a29e6c925eea9,6.0.8,6.0.11,contained
6.0.9,wp-includes/js/dist/block-editor.js,759fa746ac4f2c23753a29e6c925eea9,6.0.8,6.0.11,contained
6.1,wp-includes/css/dist/block-editor/style-rtl.css,51571f1aaa1676cdaef7e12806129c31,6.1,6.1,contained
6.1.1,wp-includes/css/dist/block-library/style-rtl.css,3b60ded45b22b7acc2452de87bb3cea8,6.1.1,6.1.2,contained
6.1.2,wp-includes/css/dist/block-library/style-rtl.css,3b60ded45b22b7acc2452de87bb3cea8,6.1.1,6.1.2,contained
6.1.3,wp-includes/js/dist/block-editor.js,1bb073fcb0acdaa07a058c158100350d,6.1.1,6.1.5,contained
6.1.4,wp-includes/js/dist/block-editor.js,1bb073fcb0acdaa07a058c158100350d,6.1.1,6.1.5,contained
6.1.5,wp-includes/js/dist/block-editor.js,1bb073fcb0acdaa07a058c158100350d,6.1.1,6.1.5,contained
6.1.6,wp-includes/js/dist/block-editor.js,a9954db0ffbe27b058d1c6e28bfd7ea6,6.1.6,6.1.6,contained
6.1.7,wp-includes/js/dist/block-directory.js,402eefe283a654169117b3844e50aff5,6.1.7,6.1.9,contained
6.1.8,wp-includes/js/dist/block-directory.js,402eefe283a654169117b3844e50aff5,6.1.7,6.1.9,contained
6.1.9,wp-admin/js/customize-nav-menus.min.js,aff225b6ccb5ede05a670322b3bf9b84,6.1.9,6.1.9,contained
6.2,wp-includes/js/dist/block-editor.js,78e4b16840b75d1475cf58ac8e8dc2f2,6.2,6.2,contained
6.2.1,wp-includes/js/dist/components.js,699eefa86fcf75d079db282ef15fbd8d,6.2.1,6.2.2,contained
6.2.2,wp-includes/js/dist/components.js,699eefa86fcf75d079db282ef15fbd8d,6.2.1,6.2.2,contained
6.2.3,wp-includes/js/dist/block-library.js,a8abe54d1fc28b4c4b4352924a1e6334,6.2.3,6.2.4,contained
6.2.4,wp-includes/js/dist/block-library.js,a8abe54d1fc28b4c4b4352924a1e6334,6.2.3,6.2.4,contained
6.2.5,wp-includes/js/dist/block-editor.js,f5f96f3cc0410cd824a52e12f859d027,6.2.5,6.2.5,contained
6.2.6,wp-includes/js/dist/block-directory.js,31f9ed15643c733b3bda5550da47bae2,6.2.6,6.2.8,contained
6.2.7,wp-includes/js/dist/block-directory.js,31f9ed15643c733b3bda5550da47bae2,6.2.6,6.2.8,contained
6.2.8,wp-includes/js/dist/block-directory.js,31f9ed15643c733b3bda5550da47bae2,6.2.6,6.2.8,contained
6.3,wp-includes/js/dist/block-editor.js,acd7f20ff0a1f8a0ffc0be01061c9448,6.3,6.3,contained
6.3.1,wp-includes/js/dist/block-editor.js,35fb3b7e9e0923ccae8deb0f72c84897,6.3.1,6.3.1,contained
6.3.2,wp-includes/js/dist/block-editor.js,fa9b84b87625d4104a6668709297f3c1,6.3.2,6.3.3,contained
6.3.3,wp-includes/js/dist/block-editor.js,fa9b84b87625d4104a6668709297f3c1,6.3.2,6.3.3,contained
6.3.4,wp-includes/js/dist/block-editor.js,744d053c022fe08834416246ee352b99,6.3.4,6.3.4,contained
6.3.5,wp-includes/js/dist/block-editor.js,260e4e367a84a9451ca9685f7907ad30,6.3.5,6.3.7,contained
6.3.6,wp-includes/js/dist/block-editor.js,260e4e367a84a9451ca9685f7907ad30,6.3.5,6.3.7,contained
6.3.7,wp-includes/js/dist/block-editor.js,260e4e367a84a9451ca9685f7907ad30,6.3.5,6.3.7,contained
6.4,wp-admin/css/list-tables-rtl.css,25642672c647b850867969989e777f11,6.4,6.4,contained
6.4.1,wp-admin/css/about-rtl.css,d50151d726fd55842941475df6f846f7,6.4,6.4.1,contained
6.4.2,wp-includes/css/dist/block-editor/content-rtl.css,de51a3ba1dd2a1c53d9db9b9ed745f4e,6.4,6.4.2,contained
6.4.3,wp-includes/css/dist/block-editor/content-rtl.css,84ae24b26f87aaa8049398a1abc600dd,6.4.3,6.4.7,contained
6.4.4,wp-includes/css/dist/block-editor/content-rtl.css,84ae24b26f87aaa8049398a1abc600dd,6.4.3,6.4.7,contained
6.4.5,wp-includes/css/dist/block-editor/content-rtl.css,84ae24b26f87aaa8049398a1abc600dd,6.4.3,6.4.7,contained
6.4.6,wp-includes/css/dist/block-editor/content-rtl.css,84ae24b26f87aaa8049398a1abc600dd,6.4.3,6.4.7,contained
6.4.7,wp-includes/css/dist/block-editor/content-rtl.css,84ae24b26f87aaa8049398a1abc600dd,6.4.3,6.4.7,contained
6.5,wp-includes/css/dist/edit-post/style-rtl.css,cb030d34819c4d4ee9c0d37ab333014e,6.5,6.5,contained
6.5.1,wp-includes/js/dist/block-editor.js,43d4179d8fc4830640afcdb762b7fa87,6.5.1,6.5.2,contained
6.5.2,wp-includes/js/dist/block-editor.js,43d4179d8fc4830640afcdb762b7fa87,6.5.1,6.5.2,contained
6.5.3,wp-admin/css/common-rtl.css,9dbf0d807e23e7696e7e978904037dc8,6.5.3,6.5.3,contained
6.5.4,wp-admin/js/updates.js,3bde85088feb7dc697692d629fddb862,6.5.4,6.5.7,contained
6.5.5,wp-admin/js/updates.js,3bde85088feb7dc697692d629fddb862,6.5.4,6.5.7,contained
6.5.6,wp-admin/js/updates.js,3bde85088feb7dc697692d629fddb862,6.5.4,6.5.7,contained
6.5.7,wp-admin/js/customize-nav-menus.js,9f0f1b233e0d3ba330bf851652b1c008,6.5.7,6.5.7,contained
6.6,wp-admin/css/edit-rtl.css,57ac6c82ed327ae9b0819adbf4fe6eab,6.6,6.6,contained
6.6.1,wp-includes/css/dist/block-library/style-rtl.css,eebb6d1fdaff46955b972f1b12585d25,6.6.1,6.6.1,contained
6.6.2,wp-includes/css/dist/block-library/style-rtl.css,6822dceefc438387c2a9b8bc775eafdc,6.6.2,6.6.4,contained
6.6.3,wp-includes/css/dist/block-library/style-rtl.css,6822dceefc438387c2a9b8bc775eafdc,6.6.2,6.6.4,contained
6.6.4,wp-admin/js/customize-nav-menus.js,84012df9b358b7b79415ee24963b0f29,6.6.4,6.6.4,contained
6.7,wp-admin/css/common-rtl.css,650fde2cac6e143380d3efcd783bac3e,6.7,6.7,contained
6.7.1,wp-admin/css/common-rtl.css,56d43c90c434f2a0067163ec7914ba7b,6.7.1,6.7.1,contained
6.7.2,wp-admin/js/nav-menu.js,fc7e97e03f646b6d7438ffcae6acaba9,6.7.1,6.7.2,contained
6.7.3,wp-admin/js/nav-menu.js,4fdfe14a89f1b83cc8c8bffcd850d6b7,6.7.3,6.7.3,contained
6.7.4,wp-admin/js/customize-nav-menus.js,ee1de0ce5cea4bfa1d2f0e266809cd66,6.7.4,6.7.4,contained
6.8,wp-admin/js/common.js,bdd9b40f715f1f76954ff5e405cc0c31,6.8,6.8,contained
6.8.1,wp-includes/js/dist/block-editor.js,3b90acda4ed184fbe0b27335de1e63ce,6.8.1,6.8.1,contained
6.8.2,wp-admin/css/revisions-rtl.css,98b8f81024f7ea6e1f37250252db3af3,6.8.2,6.8.3,contained
6.8.3,wp-admin/js/customize-nav-menus.js,46f610f509096c337dfa337a2334eabd,6.8.3,6.8.3,contained
