,harmonic_index,sum_connectivity_index,vertex_cover_number,sub_total_domination_number,min_maximal_matching_number,clique_number,outer_connected_domination_number,Kn,slater,triameter,diameter,triangle_free,connected_zero_forcing_number,min_degree,planar,domination_number,bipartite,matching_number,tree,total_domination_number,edge_domination_number,chromatic_number,size,wiener_index,radius,positive_semidefinite_zero_forcing_number,connected_domination_number,connected,residue,independence_number,claw_free,total_zero_forcing_number,max_degree,semitotal_domination_number,order,independent_domination_number,zero_forcing_number,randic_index,power_domination_number,annihilation_number,name
256,3.5,3.721666537153279,3,3,2,2,6,False,2,12,5,True,6,1,True,3,True,3,True,4,2,2,8,94.0,3,1,4,True,5,6,False,6,4,8,9,3,4,3.954507021897173,2,6,MathematicaGraph7593
257,3.585714285714286,3.757990223662632,3,3,2,2,6,False,2,12,5,True,5,1,True,3,True,3,True,4,2,2,8,90.0,3,1,4,True,5,6,False,5,4,8,9,4,3,4.0040358447538855,2,6,MathematicaGraph7587
258,3.9,3.932812155153447,4,4,2,2,6,False,3,14,6,True,4,1,True,3,True,4,True,4,2,2,8,102.0,3,1,5,True,4,5,False,4,3,8,9,4,2,4.180739212552622,2,6,MathematicaGraph7578
259,2.4857142857142858,2.719605259509101,2,2,1,2,5,False,2,8,3,True,5,1,True,2,True,2,True,2,1,2,6,42.0,2,1,2,True,5,5,False,5,4,7,7,3,3,2.9433756729740645,2,5,MathematicaGraph7550
260,2.8,2.865624310306893,3,3,2,2,4,False,2,10,4,True,4,1,True,3,True,3,True,3,2,2,6,44.0,2,1,3,True,4,4,False,4,4,7,7,3,3,3.1213203435596424,1,5,MathematicaGraph7552
261,3.866666666666666,3.9189910556895,4,4,2,2,6,False,3,14,6,True,6,1,True,3,True,4,True,4,2,2,8,104.0,3,1,5,True,4,5,False,5,3,8,9,3,3,4.163902460147014,2,6,MathematicaGraph7591
262,3.966666666666667,3.957376019843031,4,4,3,2,6,False,3,14,5,True,4,1,True,3,True,4,True,5,3,2,8,96.0,3,1,5,True,4,5,False,4,3,8,9,3,2,4.218744015013406,2,6,MathematicaGraph7585
263,1.5,1.5,1,2,1,2,3,False,1,6,2,True,3,1,True,1,True,1,True,2,1,2,3,9.0,1,1,1,True,3,3,False,3,3,4,4,1,2,1.7320508075688776,1,3,G8
264,3.738095238095238,4.521915269729359,3,3,2,2,10,False,2,12,5,True,10,1,True,2,True,3,True,4,2,2,11,194.0,3,1,4,True,8,9,False,9,5,11,12,2,7,4.710164296033339,2,9,MathematicaGraph3495
265,6.0,7.348469228349535,7,4,4,3,3,False,3,9,3,False,4,3,False,3,False,6,False,5,4,3,18,134.0,3,4,5,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic85
266,6.0,7.348469228349535,7,4,4,3,3,False,3,9,3,False,4,3,False,3,False,6,False,5,4,3,18,135.0,3,4,5,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic91
267,6.0,7.348469228349535,8,4,4,3,4,False,3,11,5,False,6,3,True,4,False,6,False,5,4,3,18,160.0,3,4,6,True,3,4,False,5,3,6,12,4,4,6.0,2,6,cubic46
268,1.8461538461538465,3.328201177351375,1,2,1,2,12,False,1,6,2,True,12,1,True,1,True,1,True,2,1,2,12,144.0,1,1,1,True,12,12,False,12,12,13,13,1,11,3.464101615137756,1,12,MathematicaGraph7397
269,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,5,3,True,3,False,6,False,5,4,3,18,147.0,3,5,5,True,3,5,False,5,3,6,12,3,5,6.0,2,6,cubic52
270,6.0,7.348469228349535,8,4,4,3,3,False,3,9,4,False,5,3,True,3,False,6,False,5,4,3,18,143.0,3,4,6,True,3,4,False,5,3,6,12,3,5,6.0,2,6,cubic53
271,1.8333333333333333,3.175426480542942,1,2,1,2,11,False,1,6,2,True,11,1,True,1,True,1,True,2,1,2,11,121.0,1,1,1,True,11,11,False,11,11,12,12,1,10,3.3166247903554,1,11,MathematicaGraph7396
272,6.0,7.348469228349535,7,4,4,3,4,False,3,9,4,False,5,3,False,4,False,6,False,5,4,3,18,141.0,3,5,5,True,3,5,False,5,3,6,12,4,5,6.0,2,6,cubic47
273,4.833333333333333,5.1329931618554525,5,4,4,2,6,False,3,11,5,True,3,2,True,4,False,5,False,4,4,3,11,110.0,3,3,6,True,4,5,False,3,4,7,10,4,3,4.914213562373095,1,5,F_small_F2_HaHeHe
274,6.0,7.348469228349535,7,4,4,3,3,False,3,9,3,False,5,3,False,3,False,6,False,5,4,3,18,133.0,3,4,5,True,3,5,False,5,3,6,12,3,5,6.0,2,6,cubic90
275,6.0,7.348469228349535,7,4,4,3,4,False,3,9,4,False,4,3,False,4,False,6,False,4,4,3,18,136.0,3,3,5,True,3,5,False,4,3,7,12,4,4,6.0,2,6,cubic84
276,3.566666666666667,3.9997781539274735,3,3,2,2,8,False,2,12,5,True,8,1,True,2,True,3,True,4,2,2,9,127.0,3,1,4,True,6,7,False,7,4,9,10,2,5,4.207106781186548,2,7,MathematicaGraph3494
277,7.933333333333333,9.545571900813233,8,6,6,2,4,False,4,12,5,True,3,2,True,4,True,8,False,6,6,2,23,332.0,5,3,8,True,5,8,False,3,3,8,16,4,3,7.9663264951887856,1,8,dodecahedron16
278,2.5,2.5,3,3,2,2,3,False,2,5,2,True,2,2,True,2,False,2,False,3,2,3,5,15.0,2,2,3,True,2,2,True,2,2,4,5,2,2,2.5,1,2,G9
279,3.6071428571428568,3.92660439837638,4,3,3,2,6,False,2,12,4,True,6,1,True,4,True,4,True,4,3,2,9,102.0,2,1,4,True,6,6,False,6,6,10,10,4,5,4.212090618735671,1,7,"the_wounded_spider_S(6,3)"
280,3.552380952380952,3.744169124198685,3,3,2,2,6,False,2,12,5,True,5,1,True,3,True,3,True,4,2,2,8,92.0,3,1,4,True,5,6,False,5,4,8,9,3,3,3.9813804754348494,2,6,MathematicaGraph7584
281,2.845238095238095,3.320726024829036,2,3,2,2,7,False,2,10,4,True,6,1,True,2,True,2,True,3,2,2,8,80.0,2,1,3,True,6,7,False,6,6,8,9,2,5,3.537023368100676,1,7,MathematicaGraph7590
282,2.5666666666666664,2.524563864689584,2,3,2,2,4,False,2,10,4,True,3,1,True,2,True,2,True,3,2,2,5,32.0,2,1,3,True,3,4,False,3,3,5,6,2,2,2.770055610029662,1,4,MathematicaGraph7547
283,3.1333333333333333,3.049127729379168,3,3,2,2,4,False,2,12,5,True,3,1,True,3,True,3,True,4,2,2,6,50.0,3,1,4,True,3,4,False,3,3,6,7,3,2,3.308060412490447,1,4,MathematicaGraph7553
284,3.633333333333333,3.549127729379168,4,4,2,2,5,False,3,14,6,True,3,1,True,3,True,4,True,4,2,2,7,76.0,3,1,5,True,4,4,False,3,3,7,8,3,2,3.808060412490447,1,5,MathematicaGraph7557
285,3.733333333333333,3.84106044561731,4,3,2,2,5,False,3,12,5,True,5,1,True,4,True,4,True,4,2,2,8,92.0,3,1,4,True,4,5,False,5,3,9,9,4,3,4.091422815075581,2,6,MathematicaGraph7594
286,3.8,3.8656243103068935,4,4,2,2,6,False,3,14,6,True,4,1,True,3,True,4,True,4,2,2,8,98.0,3,1,5,True,4,5,False,4,4,8,9,3,3,4.121320343559642,1,6,MathematicaGraph7580
287,3.4333333333333336,3.697102672463695,3,3,2,2,7,False,2,12,5,True,7,1,True,2,True,3,True,4,2,2,8,98.0,3,1,4,True,5,6,False,6,4,8,9,2,4,3.916502219436389,2,6,MathematicaGraph7609
288,9.733333333333334,10.788410689854778,12,7,6,2,16,False,5,15,7,True,10,2,True,8,False,10,False,8,6,3,24,680.0,6,4,11,True,6,8,False,8,3,12,20,8,6,9.865305980755142,4,12,F_2conn_example_HaHeHe
289,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,4,3,False,3,False,6,False,5,4,3,18,133.0,3,4,5,True,3,5,False,4,3,7,12,3,4,6.0,2,6,cubic80
290,6.0,7.348469228349535,7,4,4,3,3,False,3,9,3,False,5,3,False,3,False,6,False,5,4,3,18,135.0,3,3,6,True,3,5,False,5,3,6,12,3,5,6.0,2,6,cubic94
291,6.0,7.348469228349535,7,4,4,3,4,False,3,9,4,False,5,3,False,4,False,6,False,4,4,3,18,143.0,3,4,6,True,3,5,False,5,3,7,12,4,5,6.0,2,6,cubic43
292,1.75,2.474873734152916,1,2,1,2,7,False,1,6,2,True,7,1,True,1,True,1,True,2,1,2,7,49.0,1,1,1,True,7,7,False,7,7,8,8,1,6,2.6457513110645903,1,7,MathematicaGraph7392
293,6.0,7.348469228349535,7,4,5,3,4,False,3,9,4,False,4,3,False,4,False,6,False,4,5,3,18,140.0,3,3,5,True,3,5,False,4,3,7,12,4,4,6.0,2,6,cubic57
294,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,3,3,True,3,False,6,False,4,4,3,18,144.0,3,3,5,True,3,5,False,3,3,6,12,3,3,6.0,1,6,cubic56
295,1.7777777777777777,2.6666666666666665,1,2,1,2,8,False,1,6,2,True,8,1,True,1,True,1,True,2,1,2,8,64.0,1,1,1,True,8,8,False,8,8,9,9,1,7,2.82842712474619,1,8,MathematicaGraph7393
296,6.0,7.348469228349535,8,4,4,3,4,False,3,10,4,False,5,3,True,3,False,6,False,5,4,3,18,153.0,3,4,5,True,3,4,False,5,3,6,12,3,4,6.0,2,6,cubic42
297,6.0,7.348469228349535,6,4,4,2,4,False,3,8,4,True,4,3,True,4,True,6,False,4,4,2,18,144.0,4,4,6,True,3,6,False,4,3,6,12,4,4,6.0,2,6,cubic95
298,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,4,3,False,3,False,6,False,5,4,3,18,134.0,3,4,5,True,3,5,False,4,3,7,12,3,4,6.0,2,6,cubic81
299,2.388888888888889,3.0320039460826016,2,2,1,2,7,False,2,8,3,True,7,1,True,2,True,2,True,2,1,2,8,70.0,2,1,2,True,7,7,False,7,7,9,9,2,6,3.242154861154335,1,7,MathematicaGraph7608
300,5.4,5.683281572999747,4,5,3,2,10,False,4,18,6,True,10,1,True,4,True,4,True,6,3,2,12,270.0,3,1,7,True,5,9,False,8,3,11,13,4,5,5.913591357920933,3,9,MathematicaGraph1331
301,3.2857142857142856,3.5883079040543056,3,3,2,2,7,False,2,12,5,True,5,1,True,2,True,3,True,4,2,2,8,92.0,3,1,4,True,5,6,False,5,5,8,9,2,4,3.812188929203217,1,6,MathematicaGraph7581
302,4.033333333333333,3.9819398845326144,4,4,3,2,5,False,3,14,5,True,4,1,True,4,True,4,True,5,3,2,8,94.0,3,1,5,True,4,5,False,4,3,8,9,4,2,4.256748817474191,2,6,MathematicaGraph7595
303,3.5666666666666664,3.524563864689584,3,4,2,2,6,False,3,14,6,True,3,1,True,3,True,3,True,4,2,2,7,79.0,3,1,5,True,4,5,False,3,3,7,8,3,2,3.770055610029662,1,5,MathematicaGraph7556
304,3.4,3.4040092744604245,4,3,3,2,4,False,2,12,4,True,4,1,True,4,True,4,True,4,3,2,7,64.0,2,1,4,True,4,4,False,4,4,8,8,4,3,3.681980515339464,1,5,MathematicaGraph7568
305,3.2,3.073691594068752,3,3,3,2,4,False,2,12,4,True,3,1,True,3,True,3,True,4,3,2,6,48.0,2,1,4,True,3,4,False,3,3,6,7,3,2,3.346065214951232,1,4,MathematicaGraph7554
306,3.966666666666667,3.957376019843031,4,4,3,2,5,False,3,14,6,True,4,1,True,4,True,4,True,5,3,2,8,98.0,3,1,5,True,4,5,False,4,3,8,9,4,2,4.218744015013406,2,6,MathematicaGraph7583
307,3.15,3.5111104171383096,3,3,2,2,6,False,2,10,4,True,6,1,True,3,True,3,True,3,2,2,8,82.0,2,1,3,True,6,6,False,6,5,9,9,3,4,3.739758612587029,2,7,MathematicaGraph7597
308,4.066666666666666,4.4997781539274735,3,4,2,2,9,False,3,14,6,True,9,1,True,3,True,3,True,4,2,2,10,176.0,3,1,5,True,6,8,False,7,4,10,11,3,5,4.707106781186548,2,8,MathematicaGraph1327
309,5.933333333333334,7.096082158030051,6,4,4,2,4,False,3,10,4,True,3,2,True,4,True,6,False,4,4,2,17,150.0,4,3,6,True,4,6,False,3,3,7,12,4,3,5.9663264951887856,1,6,dodecahedron11
310,3.3,3.394427190999916,3,3,2,2,6,False,2,12,5,True,6,1,True,2,True,3,True,4,2,2,7,74.0,3,1,4,True,4,5,False,5,3,7,8,2,3,3.6258976576862296,2,5,MathematicaGraph3493
311,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,4,3,False,4,False,6,False,5,4,3,18,132.0,3,4,5,True,3,5,False,4,3,6,12,4,4,6.0,2,6,cubic97
312,6.0,7.348469228349535,7,4,4,3,4,False,3,8,4,False,4,3,True,4,False,6,False,4,4,3,18,138.0,3,4,6,True,3,5,False,4,3,6,12,4,4,6.0,2,6,cubic83
313,6.0,7.348469228349535,7,4,4,3,4,False,3,9,4,False,5,3,False,3,False,6,False,4,4,3,18,139.0,3,4,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic68
314,1.7142857142857142,2.267786838055363,1,2,1,2,6,False,1,6,2,True,6,1,True,1,True,1,True,2,1,2,6,36.0,1,1,1,True,6,6,False,6,6,7,7,1,5,2.4494897427831783,1,6,MathematicaGraph7391
315,6.0,7.348469228349535,7,4,4,3,3,False,3,10,4,False,5,3,True,3,False,6,False,5,4,3,18,153.0,3,5,6,True,3,5,False,5,3,6,12,3,5,6.0,2,6,cubic54
316,6.0,7.348469228349535,7,4,4,3,4,False,3,11,5,False,5,3,True,4,False,6,False,5,4,3,18,154.0,3,4,5,True,3,5,False,5,3,7,12,4,4,6.0,2,6,cubic40
317,6.0,7.348469228349535,7,4,4,3,4,False,3,10,4,False,6,3,False,3,False,6,False,5,4,3,18,153.0,3,4,5,True,3,5,False,5,3,7,12,3,5,6.0,2,6,cubic41
318,6.0,7.348469228349535,8,4,4,3,3,False,3,9,4,False,7,3,True,3,False,6,False,5,4,3,18,162.0,4,5,7,True,3,4,True,6,3,6,12,3,5,6.0,3,6,cubic55
319,1.6666666666666663,2.041241452319315,1,2,1,2,5,False,1,6,2,True,5,1,True,1,True,1,True,2,1,2,5,25.0,1,1,1,True,5,5,False,5,5,6,6,1,4,2.23606797749979,1,5,MathematicaGraph7390
320,6.0,7.348469228349535,7,4,4,3,3,False,3,9,4,False,4,3,True,3,False,6,False,5,4,3,18,139.0,3,4,6,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic69
321,4.933333333333334,5.197102672463695,6,4,3,2,6,False,3,11,5,True,4,2,True,4,False,5,False,5,3,3,11,115.0,3,3,6,True,4,4,False,4,3,6,10,4,3,4.9663264951887856,2,5,"dumbell_D(5,5,1)"
322,6.0,7.348469228349535,7,4,4,3,3,False,3,9,3,False,4,3,False,3,False,6,False,5,4,3,18,135.0,3,4,5,True,3,5,False,4,3,6,12,3,4,6.0,2,6,cubic82
323,6.0,7.348469228349535,7,4,4,2,4,False,3,8,3,True,4,3,False,4,False,6,False,4,4,3,18,134.0,3,4,5,True,3,5,False,4,3,6,12,4,4,6.0,2,6,cubic96
324,3.8,3.894427190999916,3,4,2,2,7,False,3,14,6,True,7,1,True,3,True,3,True,4,2,2,8,108.0,3,1,5,True,4,6,False,5,3,8,9,3,3,4.125897657686229,2,6,MathematicaGraph1326
325,3.652380952380952,3.782554088352216,4,3,2,2,5,False,2,12,5,True,5,1,True,4,True,4,True,4,2,2,8,88.0,3,1,4,True,5,5,False,5,4,9,9,4,3,4.04204064721467,2,6,MathematicaGraph7596
326,3.866666666666666,3.9189910556895,3,4,3,2,6,False,3,14,6,True,5,1,True,3,True,3,True,5,3,2,8,102.0,3,1,5,True,4,6,False,5,3,7,9,3,3,4.163902460147014,2,6,MathematicaGraph7582
327,3.0666666666666664,3.024563864689584,3,3,2,2,5,False,2,12,5,True,3,1,True,2,True,3,True,4,2,2,6,52.0,3,1,4,True,3,4,False,3,3,6,7,2,2,3.270055610029662,1,4,MathematicaGraph7555
328,2.9047619047619047,3.1353743557892955,3,3,2,2,5,False,2,10,4,True,5,1,True,3,True,3,True,3,2,2,7,59.0,2,1,3,True,5,5,False,5,5,8,8,3,4,3.3883098809066445,1,6,MathematicaGraph7569
329,7.800000000000001,8.366563145999494,8,6,5,2,13,False,4,16,7,True,6,2,True,5,True,8,False,8,5,2,18,402.0,5,2,10,True,5,8,False,5,3,10,16,5,4,7.898979485566357,2,9,ryan-annihilation-counter-example-1
330,7.866666666666667,8.618950216318979,8,6,6,2,10,False,4,14,7,True,3,2,True,5,True,8,False,8,6,2,19,362.0,4,3,8,True,5,8,False,3,3,10,16,5,3,7.932652990377571,1,9,ryan-annihilation-counter-example-1-2
331,11.8,13.040797760174264,12,8,9,2,12,False,6,28,13,True,12,2,True,8,True,12,False,12,9,2,29,1408.0,7,7,12,True,8,12,False,8,3,16,24,9,7,11.898979485566358,4,14,ryan-annihilation-number-counter-example-2
332,5.904761904761904,8.038995399710355,4,4,2,2,18,False,4,12,5,True,18,1,True,4,True,4,False,4,2,2,22,699.0,3,2,5,True,14,18,False,18,6,20,22,10,14,8.020006519134395,4,18,figure-2-7-HaHeHe
333,3.976190476190476,5.624742067159272,3,2,2,2,6,False,2,8,3,True,9,1,True,2,True,3,False,2,2,2,16,136.0,2,2,2,True,8,9,False,9,6,7,12,6,8,4.853077841136915,2,9,figure-11-19-domination-core-concepts
334,9.0,11.022703842524304,11,6,6,3,5,False,5,21,10,False,11,3,True,5,False,9,False,8,6,3,27,647.0,5,6,11,True,5,7,True,8,3,10,18,5,6,9.0,3,9,"G(18,1)-domination-core-concepts"
